"expt.date","cell.line","time","uid","well","cell.count","cell.count.pyseg","drug1","drug1.conc","drug1.units"
"2020-09-17","NCIH1048",44.2602777777778,"E07","E07",483,142,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",46.0336111111111,"E07","E07",529,143,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",54.7341666666667,"E07","E07",681,168,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",68.0013888888889,"E07","E07",687,191,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",79.075,"E07","E07",777,215,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",94.9077777777778,"E07","E07",805,216,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",107.172222222222,"E07","E07",765,229,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",120.036111111111,"E07","E07",748,209,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",0,"E08","E08",169,19,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",29.6888888888889,"E08","E08",375,80,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",44.2602777777778,"E08","E08",468,125,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",46.0336111111111,"E08","E08",502,144,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",54.7341666666667,"E08","E08",591,173,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",68.0013888888889,"E08","E08",726,190,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",79.075,"E08","E08",774,200,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",94.9077777777778,"E08","E08",752,227,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",107.172222222222,"E08","E08",796,238,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",120.036111111111,"E08","E08",783,230,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",0,"E09","E09",209,17,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",29.6888888888889,"E09","E09",366,76,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",44.2602777777778,"E09","E09",414,103,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",46.0336111111111,"E09","E09",438,127,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",54.7341666666667,"E09","E09",511,142,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",68.0013888888889,"E09","E09",576,174,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",79.075,"E09","E09",657,206,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",94.9077777777778,"E09","E09",758,235,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",107.172222222222,"E09","E09",783,253,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",120.036111111111,"E09","E09",862,283,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",0,"E10","E10",175,14,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",29.6888888888889,"E10","E10",261,51,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",44.2602777777778,"E10","E10",303,74,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",46.0336111111111,"E10","E10",328,80,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",54.7341666666667,"E10","E10",354,111,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",68.0013888888889,"E10","E10",400,110,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",79.075,"E10","E10",489,127,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",94.9077777777778,"E10","E10",569,174,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",107.172222222222,"E10","E10",689,206,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",120.036111111111,"E10","E10",724,244,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",0,"E11","E11",216,23,"SNS-314",0,"M"
"2020-09-17","NCIH1048",29.6888888888889,"E11","E11",378,88,"SNS-314",0,"M"
"2020-09-17","NCIH1048",44.2602777777778,"E11","E11",361,104,"SNS-314",0,"M"
"2020-09-17","NCIH1048",46.0336111111111,"E11","E11",420,101,"SNS-314",0,"M"
"2020-09-17","NCIH1048",54.7341666666667,"E11","E11",450,124,"SNS-314",0,"M"
"2020-09-17","NCIH1048",68.0013888888889,"E11","E11",524,144,"SNS-314",0,"M"
"2020-09-17","NCIH1048",79.075,"E11","E11",630,175,"SNS-314",0,"M"
"2020-09-17","NCIH1048",94.9077777777778,"E11","E11",720,228,"SNS-314",0,"M"
"2020-09-17","NCIH1048",107.172222222222,"E11","E11",871,286,"SNS-314",0,"M"
"2020-09-17","NCIH1048",120.036111111111,"E11","E11",983,314,"SNS-314",0,"M"
"2020-09-17","DMS53",0,"E12","E12",340,90,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",29.6888888888889,"E12","E12",358,85,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",44.2602777777778,"E12","E12",407,95,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",46.0336111111111,"E12","E12",420,95,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",54.7341666666667,"E12","E12",442,102,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",68.0013888888889,"E12","E12",504,119,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",79.075,"E12","E12",583,152,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",94.9077777777778,"E12","E12",683,188,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",107.172222222222,"E12","E12",750,180,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",120.036111111111,"E12","E12",772,224,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",0,"E13","E13",350,92,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",29.6888888888889,"E13","E13",341,73,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",44.2602777777778,"E13","E13",320,70,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",46.0336111111111,"E13","E13",363,88,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",54.7341666666667,"E13","E13",375,96,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",68.0013888888889,"E13","E13",445,99,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",79.075,"E13","E13",497,117,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",94.9077777777778,"E13","E13",601,147,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",107.172222222222,"E13","E13",683,192,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",120.036111111111,"E13","E13",726,236,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",0,"E14","E14",343,93,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",29.6888888888889,"E14","E14",357,71,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",44.2602777777778,"E14","E14",330,79,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",46.0336111111111,"E14","E14",349,74,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",54.7341666666667,"E14","E14",338,75,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",68.0013888888889,"E14","E14",423,81,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",79.075,"E14","E14",496,112,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",94.9077777777778,"E14","E14",595,178,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",107.172222222222,"E14","E14",713,200,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",120.036111111111,"E14","E14",853,248,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",0,"E15","E15",406,103,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",29.6888888888889,"E15","E15",397,93,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",44.2602777777778,"E15","E15",377,102,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",46.0336111111111,"E15","E15",426,114,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",54.7341666666667,"E15","E15",444,114,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",68.0013888888889,"E15","E15",502,118,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",79.075,"E15","E15",583,181,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",94.9077777777778,"E15","E15",689,230,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",107.172222222222,"E15","E15",776,271,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",120.036111111111,"E15","E15",859,289,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",0,"E16","E16",362,73,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",29.6888888888889,"E16","E16",383,158,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",44.2602777777778,"E16","E16",338,71,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",46.0336111111111,"E16","E16",367,66,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",54.7341666666667,"E16","E16",377,66,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",68.0013888888889,"E16","E16",439,90,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",79.075,"E16","E16",506,118,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",94.9077777777778,"E16","E16",598,189,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",107.172222222222,"E16","E16",658,222,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",120.036111111111,"E16","E16",702,260,"SNS-314",3.90625e-08,"M"
"2020-09-17","DMS53",0,"E17","E17",422,100,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",29.6888888888889,"E17","E17",381,83,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",44.2602777777778,"E17","E17",391,81,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",46.0336111111111,"E17","E17",403,74,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",54.7341666666667,"E17","E17",437,92,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",68.0013888888889,"E17","E17",526,139,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",79.075,"E17","E17",605,161,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",94.9077777777778,"E17","E17",657,230,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",107.172222222222,"E17","E17",744,288,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",120.036111111111,"E17","E17",771,312,"SNS-314",9.765e-09,"M"
"2020-09-17","DMS53",0,"E18","E18",412,87,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",29.6888888888889,"E18","E18",384,76,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",44.2602777777778,"E18","E18",353,83,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",46.0336111111111,"E18","E18",383,92,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",54.7341666666667,"E18","E18",398,79,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",68.0013888888889,"E18","E18",480,132,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",79.075,"E18","E18",545,148,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",94.9077777777778,"E18","E18",675,214,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",107.172222222222,"E18","E18",766,247,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",120.036111111111,"E18","E18",805,301,"SNS-314",2.44e-09,"M"
"2020-09-17","DMS53",0,"E19","E19",374,84,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",29.6888888888889,"E19","E19",349,78,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",44.2602777777778,"E19","E19",350,96,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",46.0336111111111,"E19","E19",415,87,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",54.7341666666667,"E19","E19",434,90,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",68.0013888888889,"E19","E19",511,128,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",79.075,"E19","E19",630,135,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",94.9077777777778,"E19","E19",743,224,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",107.172222222222,"E19","E19",965,261,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",120.036111111111,"E19","E19",1031,309,"SNS-314",6.1e-10,"M"
"2020-09-17","DMS53",0,"E20","E20",405,99,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",29.6888888888889,"E20","E20",388,66,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",44.2602777777778,"E20","E20",387,95,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",46.0336111111111,"E20","E20",431,82,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",54.7341666666667,"E20","E20",474,104,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",68.0013888888889,"E20","E20",578,127,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",79.075,"E20","E20",732,177,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",94.9077777777778,"E20","E20",993,283,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",107.172222222222,"E20","E20",1246,343,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",120.036111111111,"E20","E20",1404,417,"SNS-314",1.5e-10,"M"
"2020-09-17","DMS53",0,"E21","E21",458,85,"SNS-314",0,"M"
"2020-09-17","DMS53",29.6888888888889,"E21","E21",409,75,"SNS-314",0,"M"
"2020-09-17","DMS53",44.2602777777778,"E21","E21",478,97,"SNS-314",0,"M"
"2020-09-17","DMS53",46.0336111111111,"E21","E21",498,112,"SNS-314",0,"M"
"2020-09-17","DMS53",54.7341666666667,"E21","E21",534,106,"SNS-314",0,"M"
"2020-09-17","DMS53",68.0013888888889,"E21","E21",679,122,"SNS-314",0,"M"
"2020-09-17","DMS53",79.075,"E21","E21",841,144,"SNS-314",0,"M"
"2020-09-17","DMS53",94.9077777777778,"E21","E21",1156,216,"SNS-314",0,"M"
"2020-09-17","DMS53",107.172222222222,"E21","E21",1290,260,"SNS-314",0,"M"
"2020-09-17","DMS53",120.036111111111,"E21","E21",1481,298,"SNS-314",0,"M"
"2020-09-17","NCIH1048",0,"F02","F02",52,9,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F02","F02",98,38,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F02","F02",121,68,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F02","F02",134,64,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F02","F02",159,84,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F02","F02",251,116,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",79.075,"F02","F02",292,139,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F02","F02",336,158,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",107.172222222222,"F02","F02",318,168,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",120.036111111111,"F02","F02",353,167,"SNS-314",1e-05,"M"
"2020-09-17","NCIH1048",0,"F03","F03",84,9,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F03","F03",162,49,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F03","F03",177,53,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F03","F03",175,58,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F03","F03",207,81,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F03","F03",246,93,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",79.075,"F03","F03",298,95,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F03","F03",333,112,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",107.172222222222,"F03","F03",327,122,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",120.036111111111,"F03","F03",343,124,"SNS-314",2.5e-06,"M"
"2020-09-17","NCIH1048",0,"F04","F04",125,18,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F04","F04",233,52,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F04","F04",270,92,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F04","F04",270,99,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F04","F04",332,111,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F04","F04",363,131,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",79.075,"F04","F04",458,153,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F04","F04",500,163,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",107.172222222222,"F04","F04",530,165,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",120.036111111111,"F04","F04",550,160,"SNS-314",6.25e-07,"M"
"2020-09-17","NCIH1048",0,"F05","F05",154,18,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F05","F05",316,60,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F05","F05",409,114,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F05","F05",430,117,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F05","F05",493,136,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F05","F05",539,170,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",79.075,"F05","F05",560,175,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F05","F05",587,179,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",107.172222222222,"F05","F05",611,182,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",120.036111111111,"F05","F05",658,178,"SNS-314",1.5625e-07,"M"
"2020-09-17","NCIH1048",0,"F06","F06",189,24,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F06","F06",398,76,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F06","F06",564,149,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F06","F06",603,146,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F06","F06",624,174,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F06","F06",747,211,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",79.075,"F06","F06",775,228,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F06","F06",778,224,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",107.172222222222,"F06","F06",813,220,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",120.036111111111,"F06","F06",773,221,"SNS-314",3.90625e-08,"M"
"2020-09-17","NCIH1048",0,"F07","F07",232,21,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F07","F07",471,95,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F07","F07",625,156,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F07","F07",657,181,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F07","F07",716,197,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F07","F07",852,222,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",79.075,"F07","F07",898,225,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F07","F07",892,236,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",107.172222222222,"F07","F07",808,231,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",120.036111111111,"F07","F07",825,225,"SNS-314",9.765e-09,"M"
"2020-09-17","NCIH1048",0,"F08","F08",206,20,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F08","F08",369,77,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F08","F08",506,134,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F08","F08",504,136,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F08","F08",531,156,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F08","F08",658,198,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",79.075,"F08","F08",831,217,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F08","F08",837,232,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",107.172222222222,"F08","F08",858,240,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",120.036111111111,"F08","F08",878,230,"SNS-314",2.44e-09,"M"
"2020-09-17","NCIH1048",0,"F09","F09",190,18,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F09","F09",315,65,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F09","F09",402,92,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F09","F09",427,101,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F09","F09",478,115,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F09","F09",531,145,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",79.075,"F09","F09",616,160,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F09","F09",798,196,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",107.172222222222,"F09","F09",828,221,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",120.036111111111,"F09","F09",926,245,"SNS-314",6.1e-10,"M"
"2020-09-17","NCIH1048",0,"F10","F10",170,22,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F10","F10",263,68,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F10","F10",317,72,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F10","F10",309,71,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F10","F10",342,88,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F10","F10",410,104,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",79.075,"F10","F10",481,136,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F10","F10",598,159,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",107.172222222222,"F10","F10",682,191,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",120.036111111111,"F10","F10",811,206,"SNS-314",1.5e-10,"M"
"2020-09-17","NCIH1048",0,"F11","F11",227,13,"SNS-314",0,"M"
"2020-09-17","NCIH1048",29.6888888888889,"F11","F11",315,63,"SNS-314",0,"M"
"2020-09-17","NCIH1048",44.2602777777778,"F11","F11",356,88,"SNS-314",0,"M"
"2020-09-17","NCIH1048",46.0336111111111,"F11","F11",371,85,"SNS-314",0,"M"
"2020-09-17","NCIH1048",54.7341666666667,"F11","F11",388,96,"SNS-314",0,"M"
"2020-09-17","NCIH1048",68.0013888888889,"F11","F11",480,116,"SNS-314",0,"M"
"2020-09-17","NCIH1048",79.075,"F11","F11",592,143,"SNS-314",0,"M"
"2020-09-17","NCIH1048",94.9077777777778,"F11","F11",691,163,"SNS-314",0,"M"
"2020-09-17","NCIH1048",107.172222222222,"F11","F11",752,202,"SNS-314",0,"M"
"2020-09-17","NCIH1048",120.036111111111,"F11","F11",944,232,"SNS-314",0,"M"
"2020-09-17","DMS53",0,"F12","F12",356,64,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",29.6888888888889,"F12","F12",428,96,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",44.2602777777778,"F12","F12",457,93,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",46.0336111111111,"F12","F12",473,90,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",54.7341666666667,"F12","F12",500,90,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",68.0013888888889,"F12","F12",563,112,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",79.075,"F12","F12",645,123,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",94.9077777777778,"F12","F12",752,184,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",107.172222222222,"F12","F12",801,217,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",120.036111111111,"F12","F12",803,221,"SNS-314",1e-05,"M"
"2020-09-17","DMS53",0,"F13","F13",314,62,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",29.6888888888889,"F13","F13",426,89,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",44.2602777777778,"F13","F13",395,85,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",46.0336111111111,"F13","F13",410,113,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",54.7341666666667,"F13","F13",466,97,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",68.0013888888889,"F13","F13",514,119,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",79.075,"F13","F13",629,157,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",94.9077777777778,"F13","F13",649,162,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",107.172222222222,"F13","F13",680,192,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",120.036111111111,"F13","F13",705,222,"SNS-314",2.5e-06,"M"
"2020-09-17","DMS53",0,"F14","F14",417,90,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",29.6888888888889,"F14","F14",397,82,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",44.2602777777778,"F14","F14",431,73,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",46.0336111111111,"F14","F14",427,100,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",54.7341666666667,"F14","F14",436,73,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",68.0013888888889,"F14","F14",486,106,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",79.075,"F14","F14",566,106,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",94.9077777777778,"F14","F14",652,157,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",107.172222222222,"F14","F14",736,194,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",120.036111111111,"F14","F14",809,246,"SNS-314",6.25e-07,"M"
"2020-09-17","DMS53",0,"F15","F15",359,78,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",29.6888888888889,"F15","F15",372,69,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",44.2602777777778,"F15","F15",381,66,"SNS-314",1.5625e-07,"M"
"2020-09-17","DMS53",46.0336111111111,"F15","F15",399,70,"SNS-314",1.5625e-07,"M"
