,cell.line,drug1,drug1.conc,dip_rate,Count_Type,DIPzero,DIPrNorm
681,H1048,SCH-1473759,0.0,0.020430275843502783,Direct,0.018002149204850725,1.1348798196827405
682,H1048,SCH-1473759,0.0,0.015736660931844688,Direct,0.018002149204850725,0.8741545663672426
683,H1048,SCH-1473759,0.0,0.014745715478520912,Direct,0.018002149204850725,0.8191086136841729
684,H1048,SCH-1473759,0.0,0.02018734424356541,Direct,0.018002149204850725,1.121385230943752
685,H1048,SCH-1473759,0.0,0.028422506671079463,Direct,0.018002149204850725,1.5788396345154692
686,H1048,SCH-1473759,0.0,0.01709632530313563,Direct,0.018002149204850725,0.9496824578328115
687,H1048,SCH-1473759,0.0,0.018986701496901008,Direct,0.018002149204850725,1.0546908194597673
688,H1048,SCH-1473759,0.0,0.010813336596790105,Direct,0.018002149204850725,0.6006692019793072
689,H1048,SCH-1473759,0.0,0.014507881274563513,Direct,0.018002149204850725,0.8058971798019721
690,H1048,SCH-1473759,0.0,0.01895529998590334,Direct,0.018002149204850725,1.0529464993432998
691,H1048,SCH-1473759,0.0,0.018679684940163498,Direct,0.018002149204850725,1.0376363803900819
692,H1048,SCH-1473759,0.0,0.0066369511788064465,Direct,0.018002149204850725,0.3686754899808353
693,H1048,SCH-1473759,0.0,0.018075239521142136,Direct,0.018002149204850725,1.0040600883516573
694,H1048,SCH-1473759,0.0,0.02186511440978792,Direct,0.018002149204850725,1.2145835567175673
695,H1048,SCH-1473759,0.0,0.02078825543911374,Direct,0.018002149204850725,1.1547652006746112
696,H1048,SCH-1473759,0.0,0.01987243083877732,Direct,0.018002149204850725,1.1038921304697686
697,H1048,SCH-1473759,0.0,0.020946391805172986,Direct,0.018002149204850725,1.1635495054962064
698,H1048,SCH-1473759,0.0,0.025911381617388256,Direct,0.018002149204850725,1.439349342266665
699,H1048,SCH-1473759,0.0,0.02614847772507851,Direct,0.018002149204850725,1.452519775696156
700,H1048,SCH-1473759,0.0,0.02022450769255161,Direct,0.018002149204850725,1.1234496205098703
701,H1048,SCH-1473759,0.0,0.021249377382870503,Direct,0.018002149204850725,1.1803800280215877
702,H1048,SCH-1473759,0.0,0.00628174624460597,Direct,0.018002149204850725,0.34894423844200434
703,H1048,SCH-1473759,0.0,0.016274774699489482,Direct,0.018002149204850725,0.9040462066109419
704,H1048,SCH-1473759,0.0,0.017238721946613304,Direct,0.018002149204850725,0.9575924380166945
705,H1048,SCH-1473759,0.0,0.016442271105553508,Direct,0.018002149204850725,0.9133504515740318
706,H1048,SCH-1473759,0.0,0.003056087249544422,Direct,0.018002149204850725,0.16976235530371847
707,H1048,SCH-1473759,0.0,0.00024033535177867807,Direct,0.018002149204850725,0.013350369949934594
708,H1048,SCH-1473759,0.0,0.010015251437201205,Direct,0.018002149204850725,0.5563364309025153
709,H1048,SCH-1473759,0.0,0.003796346825853393,Direct,0.018002149204850725,0.21088297750751103
710,H1048,SCH-1473759,0.0,0.016196546713039498,Direct,0.018002149204850725,0.8997007262152509
711,H1048,SCH-1473759,0.0,0.023048110508681344,Direct,0.018002149204850725,1.2802977159233282
712,H1048,SCH-1473759,0.0,0.023339729013423214,Direct,0.018002149204850725,1.2964968097883705
713,H1048,SCH-1473759,0.0,0.01893183229562696,Direct,0.018002149204850725,1.0516428944231686
714,H1048,SCH-1473759,0.0,0.019980966180824542,Direct,0.018002149204850725,1.1099211518278396
715,H1048,SCH-1473759,0.0,0.01572135108942524,Direct,0.018002149204850725,0.8733041211095551
716,H1048,SCH-1473759,0.0,0.015287466297014309,Direct,0.018002149204850725,0.8492022881854052
717,H1048,SCH-1473759,0.0,-0.007709734269174899,Direct,0.018002149204850725,-0.4282674352625347
718,H1048,SCH-1473759,0.0,0.012177033585136006,Direct,0.018002149204850725,0.6764211009791471
719,H1048,SCH-1473759,0.0,0.0191717760205092,Direct,0.018002149204850725,1.0649715099207886
720,H1048,SCH-1473759,0.0,0.019288149769753047,Direct,0.018002149204850725,1.071435946356661
721,H1048,SCH-1473759,0.0,0.017495289258992616,Direct,0.018002149204850725,0.9718444758961594
722,H1048,SCH-1473759,0.0,0.02266313477827414,Direct,0.018002149204850725,1.2589127287183854
723,H1048,SCH-1473759,0.0,0.014404094292742909,Direct,0.018002149204850725,0.800131924740502
724,H1048,SCH-1473759,0.0,0.020243555240429624,Direct,0.018002149204850725,1.1245076912802692
725,H1048,SCH-1473759,0.0,0.020560436400035617,Direct,0.018002149204850725,1.1421100984151134
726,H1048,SCH-1473759,0.0,0.01866099121563709,Direct,0.018002149204850725,1.0365979641257965
727,H1048,SCH-1473759,0.0,0.017543159160823354,Direct,0.018002149204850725,0.9745035973869334
728,H1048,SCH-1473759,0.0,0.019701065655631903,Direct,0.018002149204850725,1.0943729791064836
729,H1048,SCH-1473759,0.0,0.0024640417927959037,Direct,0.018002149204850725,0.13687486781478078
730,H1048,SCH-1473759,0.0,0.002164837772870626,Direct,0.018002149204850725,0.12025440675090644
731,H1048,SCH-1473759,0.0,0.02115281150092796,Direct,0.018002149204850725,1.1750158972812135
732,H1048,SCH-1473759,0.0,0.005499520633777515,Direct,0.018002149204850725,0.305492448218108
733,H1048,SCH-1473759,0.0,0.016112920358304427,Direct,0.018002149204850725,0.8950553722753702
734,H1048,SCH-1473759,0.0,0.018993837378754888,Direct,0.018002149204850725,1.0550872100113997
735,H1048,SCH-1473759,0.0,0.024083839537188945,Direct,0.018002149204850725,1.3378313479759123
736,H1048,SCH-1473759,0.0,0.02431299709456705,Direct,0.018002149204850725,1.3505608034853889
737,H1048,SCH-1473759,0.0,0.01074900543606334,Direct,0.018002149204850725,0.5970956752856483
738,H1048,SCH-1473759,0.0,0.02415752570337324,Direct,0.018002149204850725,1.3419245351473885
739,H1048,SCH-1473759,0.0,0.017724152812866625,Direct,0.018002149204850725,0.9845575998276254
740,H1048,SCH-1473759,0.0,-0.003058537582311688,Direct,0.018002149204850725,-0.16989846864992972
741,H1048,SCH-1473759,0.0,0.018161652483578792,Direct,0.018002149204850725,1.0088602353481821
742,H1048,SCH-1473759,0.0,0.01974365931737621,Direct,0.018002149204850725,1.0967390111429711
743,H1048,SCH-1473759,0.0,0.01243665519817722,Direct,0.018002149204850725,0.6908428019708964
744,H1048,SCH-1473759,0.0,0.02040924188913704,Direct,0.018002149204850725,1.1337114061713096
745,H1048,SCH-1473759,0.0,0.02167583513809939,Direct,0.018002149204850725,1.2040692970292004
746,H1048,SCH-1473759,0.0,0.015990568621184108,Direct,0.018002149204850725,0.8882588650512577
747,H1048,SCH-1473759,0.0,0.02279052688429337,Direct,0.018002149204850725,1.265989223006351
748,H1048,YM-155,1e-05,-0.033492646217799064,Direct,0.018002149204850725,-1.860480425791293
749,H1048,YM-155,1e-06,-0.019507328860591536,Direct,0.018002149204850725,-1.0836111087966784
750,H1048,YM-155,1e-07,-0.04305074162050891,Direct,0.018002149204850725,-2.3914223313352374
751,H1048,YM-155,1e-08,-0.01247633990486782,Direct,0.018002149204850725,-0.6930472446870977
752,H1048,YM-155,1e-09,-0.02004678008127735,Direct,0.018002149204850725,-1.1135770431163683
753,H1048,YM-155,1e-10,0.018219416834470672,Direct,0.018002149204850725,1.0120689828279728
754,H1048,YM-155,2.0000000000000002e-11,0.017910997378764674,Direct,0.018002149204850725,0.9949366142315113
755,H1048,YM-155,1e-05,-0.031993523154729184,Direct,0.018002149204850725,-1.7772057541945296
756,H1048,YM-155,1e-06,0.02835289115661728,Direct,0.018002149204850725,1.574972567663061
757,H1048,YM-155,1e-07,-0.08105916921570537,Direct,0.018002149204850725,-4.502749549140709
758,H1048,YM-155,1e-08,-0.017463992928472047,Direct,0.018002149204850725,-0.9701059984419155
759,H1048,YM-155,1e-09,-0.012049667141997109,Direct,0.018002149204850725,-0.6693460322365451
760,H1048,YM-155,1e-10,0.01841627451819608,Direct,0.018002149204850725,1.0230042151430323
761,H1048,YM-155,2.0000000000000002e-11,0.023291284651526883,Direct,0.018002149204850725,1.2938057776596468
762,H1048,YM-155,0.0,0.016149234699255482,Direct,0.018002149204850725,0.8970725948046264
763,H1048,YM-155,0.0,0.01569178543008094,Direct,0.018002149204850725,0.8716617805752186
764,H1048,YM-155,0.0,0.0214709480687218,Direct,0.018002149204850725,1.192688040988817
765,H1048,YM-155,0.0,0.01706006531018656,Direct,0.018002149204850725,0.9476682542765328
766,H1048,YM-155,0.0,0.017114621528316724,Direct,0.018002149204850725,0.9506987934365717
767,H1048,YM-155,0.0,0.022540762170901736,Direct,0.018002149204850725,1.252115062174247
768,H1048,YM-155,0.0,0.026522338657741392,Direct,0.018002149204850725,1.473287347857048
769,H1048,YM-155,0.0,0.018099783276039817,Direct,0.018002149204850725,1.0054234675025793
770,H1048,YM-155,0.0,0.02049830557523933,Direct,0.018002149204850725,1.1386587980126288
771,H1048,YM-155,0.0,0.025138982450530548,Direct,0.018002149204850725,1.3964434004222555
772,H1048,YM-155,0.0,0.02109350116354369,Direct,0.018002149204850725,1.1717212719167993
773,H1048,YM-155,0.0,0.0219030143580172,Direct,0.018002149204850725,1.2166888580234285
774,H1048,YM-155,0.0,0.0183478007513232,Direct,0.018002149204850725,1.0192005711395469
775,H1048,YM-155,0.0,0.013935013980459184,Direct,0.018002149204850725,0.7740750185930222
776,H1048,YM-155,0.0,0.014451728593249372,Direct,0.018002149204850725,0.8027779588314553
777,H1048,YM-155,0.0,0.02110422238681684,Direct,0.018002149204850725,1.1723168243228566
778,H1048,YM-155,0.0,0.013772163834618444,Direct,0.018002149204850725,0.7650288683813097
779,H1048,YM-155,0.0,0.02435238559259464,Direct,0.018002149204850725,1.3527487921293768
780,H1048,YM-155,0.0,0.024905038667656792,Direct,0.018002149204850725,1.3834480752412643
781,H1048,YM-155,0.0,0.02153971700026121,Direct,0.018002149204850725,1.1965080810716355
782,H1048,YM-155,0.0,0.016808891059352092,Direct,0.018002149204850725,0.9337157951575522
783,H1048,YM-155,0.0,0.0183949843123501,Direct,0.018002149204850725,1.0218215671378574
784,H1048,YM-155,0.0,0.017538780162395372,Direct,0.018002149204850725,0.9742603487404439
785,H1048,YM-155,0.0,0.02052366641613413,Direct,0.018002149204850725,1.1400675654106887
786,H1048,YM-155,0.0,0.022085291053148413,Direct,0.018002149204850725,1.2268141321258172
787,H1048,YM-155,0.0,0.021190090628340392,Direct,0.018002149204850725,1.1770867126593234
788,H1048,YM-155,0.0,0.02165468221385321,Direct,0.018002149204850725,1.2028942748690419
789,H1048,YM-155,0.0,0.018414655069878976,Direct,0.018002149204850725,1.0229142565331644
790,H1048,YM-155,0.0,0.023585501779521217,Direct,0.018002149204850725,1.3101492222476439
791,H1048,YM-155,0.0,0.02334888830476955,Direct,0.018002149204850725,1.297005598558095
792,H1048,YM-155,0.0,0.015894963397807927,Direct,0.018002149204850725,0.8829480978596149
793,H1048,YM-155,0.0,0.010843227418056142,Direct,0.018002149204850725,0.6023296049081965
794,H1048,YM-155,0.0,0.01922372427351584,Direct,0.018002149204850725,1.0678571794269962
795,H1048,YM-155,0.0,0.027188052140713542,Direct,0.018002149204850725,1.510267014862184
796,H1048,YM-155,0.0,0.025125836517448624,Direct,0.018002149204850725,1.3957131579977353
797,H1048,YM-155,0.0,0.02083470223370364,Direct,0.018002149204850725,1.1573452700908442
798,H1048,YM-155,0.0,0.018280385365337708,Direct,0.018002149204850725,1.0154557190544788
799,H1048,YM-155,0.0,0.018849012101030096,Direct,0.018002149204850725,1.0470423218107303
800,H1048,YM-155,0.0,0.01906264948555634,Direct,0.018002149204850725,1.0589096484335248
801,H1048,YM-155,0.0,0.022226377402075663,Direct,0.018002149204850725,1.2346513268586126
802,H1048,YM-155,0.0,0.0211226607483964,Direct,0.018002149204850725,1.1733410554504704
803,H1048,YM-155,0.0,0.0233081718527829,Direct,0.018002149204850725,1.2947438435018888
804,H1048,YM-155,0.0,0.026845843794538537,Direct,0.018002149204850725,1.491257709790832
805,H1048,YM-155,0.0,0.022370928020053714,Direct,0.018002149204850725,1.242680958006159
806,H1048,YM-155,0.0,0.020993829424101104,Direct,0.018002149204850725,1.166184614137309
807,H1048,YM-155,0.0,0.01861708189727469,Direct,0.018002149204850725,1.034158848781137
808,H1048,YM-155,0.0,0.019112780590608128,Direct,0.018002149204850725,1.0616943773279104
809,H1048,YM-155,0.0,0.01911629700291103,Direct,0.018002149204850725,1.0618897102441576
810,H1048,YM-155,0.0,0.016738589736468378,Direct,0.018002149204850725,0.9298106323859443
811,H1048,YM-155,0.0,0.02239438680070788,Direct,0.018002149204850725,1.243984068006372
812,H1048,YM-155,0.0,0.01887908782456601,Direct,0.018002149204850725,1.0487129958615713
813,H1048,YM-155,0.0,0.020058801678148226,Direct,0.018002149204850725,1.1142448298752756
814,H1048,YM-155,0.0,0.017814661109214775,Direct,0.018002149204850725,0.9895852382122557
815,H1048,YM-155,0.0,0.0222089624967534,Direct,0.018002149204850725,1.2336839476238282
816,H1048,YM-155,0.0,0.016129282150582354,Direct,0.018002149204850725,0.8959642522147454
817,H1048,YM-155,0.0,0.01919700710899904,Direct,0.018002149204850725,1.0663730697124962
818,H1048,YM-155,0.0,0.019150986989078758,Direct,0.018002149204850725,1.0638167016146314
819,H1048,YM-155,0.0,0.018201821525119653,Direct,0.018002149204850725,1.0110915823436861
820,H1048,YM-155,0.0,0.017313461262215016,Direct,0.018002149204850725,0.9617441265040654
821,H1048,YM-155,0.0,0.01717236432028367,Direct,0.018002149204850725,0.9539063433413013
822,H1048,YM-155,0.0,0.01902860335686381,Direct,0.018002149204850725,1.0570184226523633
823,H1048,YM-155,0.0,0.020064778346861267,Direct,0.018002149204850725,1.114576827385408
824,H1048,YM-155,0.0,0.011777793348372732,Direct,0.018002149204850725,0.6542437358090097
825,H1048,YM-155,0.0,0.020430275843502783,Direct,0.018002149204850725,1.1348798196827405
826,H1048,YM-155,0.0,0.015736660931844688,Direct,0.018002149204850725,0.8741545663672426
827,H1048,YM-155,0.0,0.014745715478520912,Direct,0.018002149204850725,0.8191086136841729
828,H1048,YM-155,0.0,0.02018734424356541,Direct,0.018002149204850725,1.121385230943752
829,H1048,YM-155,0.0,0.028422506671079463,Direct,0.018002149204850725,1.5788396345154692
830,H1048,YM-155,0.0,0.01709632530313563,Direct,0.018002149204850725,0.9496824578328115
831,H1048,YM-155,0.0,0.018986701496901008,Direct,0.018002149204850725,1.0546908194597673
832,H1048,YM-155,0.0,0.010813336596790105,Direct,0.018002149204850725,0.6006692019793072
833,H1048,YM-155,0.0,0.014507881274563513,Direct,0.018002149204850725,0.8058971798019721
834,H1048,YM-155,0.0,0.01895529998590334,Direct,0.018002149204850725,1.0529464993432998
835,H1048,YM-155,0.0,0.018679684940163498,Direct,0.018002149204850725,1.0376363803900819
836,H1048,YM-155,0.0,0.0066369511788064465,Direct,0.018002149204850725,0.3686754899808353
837,H1048,YM-155,0.0,0.018075239521142136,Direct,0.018002149204850725,1.0040600883516573
838,H1048,YM-155,0.0,0.02186511440978792,Direct,0.018002149204850725,1.2145835567175673
839,H1048,YM-155,0.0,0.02078825543911374,Direct,0.018002149204850725,1.1547652006746112
840,H1048,YM-155,0.0,0.01987243083877732,Direct,0.018002149204850725,1.1038921304697686
841,H1048,YM-155,0.0,0.020946391805172986,Direct,0.018002149204850725,1.1635495054962064
842,H1048,YM-155,0.0,0.025911381617388256,Direct,0.018002149204850725,1.439349342266665
843,H1048,YM-155,0.0,0.02614847772507851,Direct,0.018002149204850725,1.452519775696156
844,H1048,YM-155,0.0,0.02022450769255161,Direct,0.018002149204850725,1.1234496205098703
845,H1048,YM-155,0.0,0.021249377382870503,Direct,0.018002149204850725,1.1803800280215877
846,H1048,YM-155,0.0,0.00628174624460597,Direct,0.018002149204850725,0.34894423844200434
847,H1048,YM-155,0.0,0.016274774699489482,Direct,0.018002149204850725,0.9040462066109419
848,H1048,YM-155,0.0,0.017238721946613304,Direct,0.018002149204850725,0.9575924380166945
849,H1048,YM-155,0.0,0.016442271105553508,Direct,0.018002149204850725,0.9133504515740318
850,H1048,YM-155,0.0,0.003056087249544422,Direct,0.018002149204850725,0.16976235530371847
851,H1048,YM-155,0.0,0.00024033535177867807,Direct,0.018002149204850725,0.013350369949934594
852,H1048,YM-155,0.0,0.010015251437201205,Direct,0.018002149204850725,0.5563364309025153
853,H1048,YM-155,0.0,0.003796346825853393,Direct,0.018002149204850725,0.21088297750751103
854,H1048,YM-155,0.0,0.016196546713039498,Direct,0.018002149204850725,0.8997007262152509
855,H1048,YM-155,0.0,0.023048110508681344,Direct,0.018002149204850725,1.2802977159233282
856,H1048,YM-155,0.0,0.023339729013423214,Direct,0.018002149204850725,1.2964968097883705
857,H1048,YM-155,0.0,0.01893183229562696,Direct,0.018002149204850725,1.0516428944231686
858,H1048,YM-155,0.0,0.019980966180824542,Direct,0.018002149204850725,1.1099211518278396
859,H1048,YM-155,0.0,0.01572135108942524,Direct,0.018002149204850725,0.8733041211095551
860,H1048,YM-155,0.0,0.015287466297014309,Direct,0.018002149204850725,0.8492022881854052
861,H1048,YM-155,0.0,-0.007709734269174899,Direct,0.018002149204850725,-0.4282674352625347
862,H1048,YM-155,0.0,0.012177033585136006,Direct,0.018002149204850725,0.6764211009791471
863,H1048,YM-155,0.0,0.0191717760205092,Direct,0.018002149204850725,1.0649715099207886
864,H1048,YM-155,0.0,0.019288149769753047,Direct,0.018002149204850725,1.071435946356661
865,H1048,YM-155,0.0,0.017495289258992616,Direct,0.018002149204850725,0.9718444758961594
866,H1048,YM-155,0.0,0.02266313477827414,Direct,0.018002149204850725,1.2589127287183854
867,H1048,YM-155,0.0,0.014404094292742909,Direct,0.018002149204850725,0.800131924740502
868,H1048,YM-155,0.0,0.020243555240429624,Direct,0.018002149204850725,1.1245076912802692
869,H1048,YM-155,0.0,0.020560436400035617,Direct,0.018002149204850725,1.1421100984151134
870,H1048,YM-155,0.0,0.01866099121563709,Direct,0.018002149204850725,1.0365979641257965
871,H1048,YM-155,0.0,0.017543159160823354,Direct,0.018002149204850725,0.9745035973869334
872,H1048,YM-155,0.0,0.019701065655631903,Direct,0.018002149204850725,1.0943729791064836
873,H1048,YM-155,0.0,0.0024640417927959037,Direct,0.018002149204850725,0.13687486781478078
874,H1048,YM-155,0.0,0.002164837772870626,Direct,0.018002149204850725,0.12025440675090644
875,H1048,YM-155,0.0,0.02115281150092796,Direct,0.018002149204850725,1.1750158972812135
876,H1048,YM-155,0.0,0.005499520633777515,Direct,0.018002149204850725,0.305492448218108
877,H1048,YM-155,0.0,0.016112920358304427,Direct,0.018002149204850725,0.8950553722753702
878,H1048,YM-155,0.0,0.018993837378754888,Direct,0.018002149204850725,1.0550872100113997
879,H1048,YM-155,0.0,0.024083839537188945,Direct,0.018002149204850725,1.3378313479759123
880,H1048,YM-155,0.0,0.02431299709456705,Direct,0.018002149204850725,1.3505608034853889
881,H1048,YM-155,0.0,0.01074900543606334,Direct,0.018002149204850725,0.5970956752856483
882,H1048,YM-155,0.0,0.02415752570337324,Direct,0.018002149204850725,1.3419245351473885
883,H1048,YM-155,0.0,0.017724152812866625,Direct,0.018002149204850725,0.9845575998276254
884,H1048,YM-155,0.0,-0.003058537582311688,Direct,0.018002149204850725,-0.16989846864992972
885,H1048,YM-155,0.0,0.018161652483578792,Direct,0.018002149204850725,1.0088602353481821
886,H1048,YM-155,0.0,0.01974365931737621,Direct,0.018002149204850725,1.0967390111429711
887,H1048,YM-155,0.0,0.01243665519817722,Direct,0.018002149204850725,0.6908428019708964
888,H1048,YM-155,0.0,0.02040924188913704,Direct,0.018002149204850725,1.1337114061713096
889,H1048,YM-155,0.0,0.02167583513809939,Direct,0.018002149204850725,1.2040692970292004
890,H1048,YM-155,0.0,0.015990568621184108,Direct,0.018002149204850725,0.8882588650512577
891,H1048,YM-155,0.0,0.02279052688429337,Direct,0.018002149204850725,1.265989223006351
892,H1048,TAK-901,1e-05,-0.016725752810238033,Direct,0.018002149204850725,-0.9290975549592287
893,H1048,TAK-901,1e-06,-0.020015905026776616,Direct,0.018002149204850725,-1.1118619670913115
894,H1048,TAK-901,1e-07,-0.022000792010456627,Direct,0.018002149204850725,-1.2221203013098267
895,H1048,TAK-901,1e-08,0.006266071870621075,Direct,0.018002149204850725,0.34807354384845707
896,H1048,TAK-901,1e-09,0.016564522365131173,Direct,0.018002149204850725,0.9201413773788644
897,H1048,TAK-901,1e-10,0.01768724059210547,Direct,0.018002149204850725,0.9825071657188352
898,H1048,TAK-901,2.0000000000000002e-11,0.01866236891183506,Direct,0.018002149204850725,1.0366744936658139
899,H1048,TAK-901,1e-05,-0.014433561564293963,Direct,0.018002149204850725,-0.8017687999388875
900,H1048,TAK-901,1e-06,-0.032499244913243366,Direct,0.018002149204850725,-1.8052980532172438
901,H1048,TAK-901,1e-07,-0.030603291889981205,Direct,0.018002149204850725,-1.6999799047179915
902,H1048,TAK-901,1e-08,0.0152508081583044,Direct,0.018002149204850725,0.8471659680609153
903,H1048,TAK-901,1e-09,0.011893396702017249,Direct,0.018002149204850725,0.660665377599056
904,H1048,TAK-901,1e-10,0.013668825105795573,Direct,0.018002149204850725,0.7592885132910948
905,H1048,TAK-901,2.0000000000000002e-11,0.016339323628462875,Direct,0.018002149204850725,0.9076318300961644
906,H1048,TAK-901,0.0,0.016149234699255482,Direct,0.018002149204850725,0.8970725948046264
907,H1048,TAK-901,0.0,0.01569178543008094,Direct,0.018002149204850725,0.8716617805752186
908,H1048,TAK-901,0.0,0.0214709480687218,Direct,0.018002149204850725,1.192688040988817
909,H1048,TAK-901,0.0,0.01706006531018656,Direct,0.018002149204850725,0.9476682542765328
910,H1048,TAK-901,0.0,0.017114621528316724,Direct,0.018002149204850725,0.9506987934365717
911,H1048,TAK-901,0.0,0.022540762170901736,Direct,0.018002149204850725,1.252115062174247
912,H1048,TAK-901,0.0,0.026522338657741392,Direct,0.018002149204850725,1.473287347857048
913,H1048,TAK-901,0.0,0.018099783276039817,Direct,0.018002149204850725,1.0054234675025793
914,H1048,TAK-901,0.0,0.02049830557523933,Direct,0.018002149204850725,1.1386587980126288
915,H1048,TAK-901,0.0,0.025138982450530548,Direct,0.018002149204850725,1.3964434004222555
916,H1048,TAK-901,0.0,0.02109350116354369,Direct,0.018002149204850725,1.1717212719167993
917,H1048,TAK-901,0.0,0.0219030143580172,Direct,0.018002149204850725,1.2166888580234285
918,H1048,TAK-901,0.0,0.0183478007513232,Direct,0.018002149204850725,1.0192005711395469
919,H1048,TAK-901,0.0,0.013935013980459184,Direct,0.018002149204850725,0.7740750185930222
920,H1048,TAK-901,0.0,0.014451728593249372,Direct,0.018002149204850725,0.8027779588314553
921,H1048,TAK-901,0.0,0.02110422238681684,Direct,0.018002149204850725,1.1723168243228566
922,H1048,TAK-901,0.0,0.013772163834618444,Direct,0.018002149204850725,0.7650288683813097
923,H1048,TAK-901,0.0,0.02435238559259464,Direct,0.018002149204850725,1.3527487921293768
924,H1048,TAK-901,0.0,0.024905038667656792,Direct,0.018002149204850725,1.3834480752412643
925,H1048,TAK-901,0.0,0.02153971700026121,Direct,0.018002149204850725,1.1965080810716355
926,H1048,TAK-901,0.0,0.016808891059352092,Direct,0.018002149204850725,0.9337157951575522
927,H1048,TAK-901,0.0,0.0183949843123501,Direct,0.018002149204850725,1.0218215671378574
928,H1048,TAK-901,0.0,0.017538780162395372,Direct,0.018002149204850725,0.9742603487404439
929,H1048,TAK-901,0.0,0.02052366641613413,Direct,0.018002149204850725,1.1400675654106887
930,H1048,TAK-901,0.0,0.022085291053148413,Direct,0.018002149204850725,1.2268141321258172
931,H1048,TAK-901,0.0,0.021190090628340392,Direct,0.018002149204850725,1.1770867126593234
932,H1048,TAK-901,0.0,0.02165468221385321,Direct,0.018002149204850725,1.2028942748690419
933,H1048,TAK-901,0.0,0.018414655069878976,Direct,0.018002149204850725,1.0229142565331644
934,H1048,TAK-901,0.0,0.023585501779521217,Direct,0.018002149204850725,1.3101492222476439
935,H1048,TAK-901,0.0,0.02334888830476955,Direct,0.018002149204850725,1.297005598558095
936,H1048,TAK-901,0.0,0.015894963397807927,Direct,0.018002149204850725,0.8829480978596149
937,H1048,TAK-901,0.0,0.010843227418056142,Direct,0.018002149204850725,0.6023296049081965
938,H1048,TAK-901,0.0,0.01922372427351584,Direct,0.018002149204850725,1.0678571794269962
939,H1048,TAK-901,0.0,0.027188052140713542,Direct,0.018002149204850725,1.510267014862184
940,H1048,TAK-901,0.0,0.025125836517448624,Direct,0.018002149204850725,1.3957131579977353
941,H1048,TAK-901,0.0,0.02083470223370364,Direct,0.018002149204850725,1.1573452700908442
942,H1048,TAK-901,0.0,0.018280385365337708,Direct,0.018002149204850725,1.0154557190544788
943,H1048,TAK-901,0.0,0.018849012101030096,Direct,0.018002149204850725,1.0470423218107303
944,H1048,TAK-901,0.0,0.01906264948555634,Direct,0.018002149204850725,1.0589096484335248
945,H1048,TAK-901,0.0,0.022226377402075663,Direct,0.018002149204850725,1.2346513268586126
946,H1048,TAK-901,0.0,0.0211226607483964,Direct,0.018002149204850725,1.1733410554504704
947,H1048,TAK-901,0.0,0.0233081718527829,Direct,0.018002149204850725,1.2947438435018888
948,H1048,TAK-901,0.0,0.026845843794538537,Direct,0.018002149204850725,1.491257709790832
949,H1048,TAK-901,0.0,0.022370928020053714,Direct,0.018002149204850725,1.242680958006159
950,H1048,TAK-901,0.0,0.020993829424101104,Direct,0.018002149204850725,1.166184614137309
951,H1048,TAK-901,0.0,0.01861708189727469,Direct,0.018002149204850725,1.034158848781137
952,H1048,TAK-901,0.0,0.019112780590608128,Direct,0.018002149204850725,1.0616943773279104
953,H1048,TAK-901,0.0,0.01911629700291103,Direct,0.018002149204850725,1.0618897102441576
954,H1048,TAK-901,0.0,0.016738589736468378,Direct,0.018002149204850725,0.9298106323859443
955,H1048,TAK-901,0.0,0.02239438680070788,Direct,0.018002149204850725,1.243984068006372
956,H1048,TAK-901,0.0,0.01887908782456601,Direct,0.018002149204850725,1.0487129958615713
957,H1048,TAK-901,0.0,0.020058801678148226,Direct,0.018002149204850725,1.1142448298752756
958,H1048,TAK-901,0.0,0.017814661109214775,Direct,0.018002149204850725,0.9895852382122557
959,H1048,TAK-901,0.0,0.0222089624967534,Direct,0.018002149204850725,1.2336839476238282
960,H1048,TAK-901,0.0,0.016129282150582354,Direct,0.018002149204850725,0.8959642522147454
961,H1048,TAK-901,0.0,0.01919700710899904,Direct,0.018002149204850725,1.0663730697124962
962,H1048,TAK-901,0.0,0.019150986989078758,Direct,0.018002149204850725,1.0638167016146314
963,H1048,TAK-901,0.0,0.018201821525119653,Direct,0.018002149204850725,1.0110915823436861
964,H1048,TAK-901,0.0,0.017313461262215016,Direct,0.018002149204850725,0.9617441265040654
965,H1048,TAK-901,0.0,0.01717236432028367,Direct,0.018002149204850725,0.9539063433413013
966,H1048,TAK-901,0.0,0.01902860335686381,Direct,0.018002149204850725,1.0570184226523633
967,H1048,TAK-901,0.0,0.020064778346861267,Direct,0.018002149204850725,1.114576827385408
968,H1048,TAK-901,0.0,0.011777793348372732,Direct,0.018002149204850725,0.6542437358090097
969,H1048,TAK-901,0.0,0.020430275843502783,Direct,0.018002149204850725,1.1348798196827405
970,H1048,TAK-901,0.0,0.015736660931844688,Direct,0.018002149204850725,0.8741545663672426
971,H1048,TAK-901,0.0,0.014745715478520912,Direct,0.018002149204850725,0.8191086136841729
972,H1048,TAK-901,0.0,0.02018734424356541,Direct,0.018002149204850725,1.121385230943752
973,H1048,TAK-901,0.0,0.028422506671079463,Direct,0.018002149204850725,1.5788396345154692
974,H1048,TAK-901,0.0,0.01709632530313563,Direct,0.018002149204850725,0.9496824578328115
975,H1048,TAK-901,0.0,0.018986701496901008,Direct,0.018002149204850725,1.0546908194597673
