file_name,cell_count,file_name_ch2,ch2_pos,plate_id,well
N21_02_1_2_RFP_001.tif,14,N21_02_2_2_GFP_001.tif,12,230,N21
E6_02_1_2_RFP_001.tif,19,E6_02_2_2_GFP_001.tif,18,230,E06
N14_02_1_1_RFP_001.tif,27,N14_02_2_1_GFP_001.tif,26,230,N14
L11_02_1_1_RFP_001.tif,34,L11_02_2_1_GFP_001.tif,29,230,L11
L16_02_1_1_RFP_001.tif,18,L16_02_2_1_GFP_001.tif,17,230,L16
K21_02_1_1_RFP_001.tif,36,K21_02_2_1_GFP_001.tif,33,230,K21
K22_02_1_2_RFP_001.tif,19,K22_02_2_2_GFP_001.tif,18,230,K22
C23_02_1_2_RFP_001.tif,11,C23_02_2_2_GFP_001.tif,4,230,C23
H19_02_1_1_RFP_001.tif,27,H19_02_2_1_GFP_001.tif,26,230,H19
J4_02_1_1_RFP_001.tif,36,J4_02_2_1_GFP_001.tif,31,230,J04
I17_02_1_1_RFP_001.tif,39,I17_02_2_1_GFP_001.tif,36,230,I17
D8_02_1_2_RFP_001.tif,15,D8_02_2_2_GFP_001.tif,14,230,D08
M16_02_1_1_RFP_001.tif,26,M16_02_2_1_GFP_001.tif,26,230,M16
J6_02_1_2_RFP_001.tif,39,J6_02_2_2_GFP_001.tif,32,230,J06
M17_02_1_2_RFP_001.tif,27,M17_02_2_2_GFP_001.tif,27,230,M17
F9_02_1_2_RFP_001.tif,42,F9_02_2_2_GFP_001.tif,41,230,F09
I5_02_1_1_RFP_001.tif,12,I5_02_2_1_GFP_001.tif,12,230,I05
J8_02_1_1_RFP_001.tif,34,J8_02_2_1_GFP_001.tif,33,230,J08
G21_02_1_2_RFP_001.tif,28,G21_02_2_2_GFP_001.tif,23,230,G21
J11_02_1_1_RFP_001.tif,64,J11_02_2_1_GFP_001.tif,56,230,J11
C14_02_1_2_RFP_001.tif,13,C14_02_2_2_GFP_001.tif,9,230,C14
M4_02_1_2_RFP_001.tif,17,M4_02_2_2_GFP_001.tif,16,230,M04
F18_02_1_1_RFP_001.tif,42,F18_02_2_1_GFP_001.tif,40,230,F18
H17_02_1_2_RFP_001.tif,22,H17_02_2_2_GFP_001.tif,20,230,H17
M17_02_1_1_RFP_001.tif,16,M17_02_2_1_GFP_001.tif,14,230,M17
G17_02_1_2_RFP_001.tif,17,G17_02_2_2_GFP_001.tif,16,230,G17
F15_02_1_2_RFP_001.tif,39,F15_02_2_2_GFP_001.tif,32,230,F15
E11_02_1_1_RFP_001.tif,54,E11_02_2_1_GFP_001.tif,51,230,E11
K10_02_1_1_RFP_001.tif,55,K10_02_2_1_GFP_001.tif,49,230,K10
J19_02_1_2_RFP_001.tif,40,J19_02_2_2_GFP_001.tif,37,230,J19
K11_02_1_1_RFP_001.tif,65,K11_02_2_1_GFP_001.tif,60,230,K11
L22_02_1_2_RFP_001.tif,33,L22_02_2_2_GFP_001.tif,26,230,L22
M8_02_1_1_RFP_001.tif,32,M8_02_2_1_GFP_001.tif,28,230,M08
I20_02_1_1_RFP_001.tif,44,I20_02_2_1_GFP_001.tif,41,230,I20
N2_02_1_1_RFP_001.tif,17,N2_02_2_1_GFP_001.tif,17,230,N02
H20_02_1_1_RFP_001.tif,30,H20_02_2_1_GFP_001.tif,29,230,H20
N20_02_1_1_RFP_001.tif,29,N20_02_2_1_GFP_001.tif,28,230,N20
F13_02_1_2_RFP_001.tif,44,F13_02_2_2_GFP_001.tif,41,230,F13
E5_02_1_2_RFP_001.tif,16,E5_02_2_2_GFP_001.tif,15,230,E05
J20_02_1_1_RFP_001.tif,81,J20_02_2_1_GFP_001.tif,71,230,J20
C4_02_1_2_RFP_001.tif,11,C4_02_2_2_GFP_001.tif,7,230,C04
H19_02_1_2_RFP_001.tif,28,H19_02_2_2_GFP_001.tif,27,230,H19
L18_02_1_1_RFP_001.tif,14,L18_02_2_1_GFP_001.tif,12,230,L18
K13_02_1_1_RFP_001.tif,42,K13_02_2_1_GFP_001.tif,38,230,K13
E2_02_1_1_RFP_001.tif,19,E2_02_2_1_GFP_001.tif,17,230,E02
H8_02_1_1_RFP_001.tif,37,H8_02_2_1_GFP_001.tif,37,230,H08
C5_02_1_2_RFP_001.tif,21,C5_02_2_2_GFP_001.tif,16,230,C05
K20_02_1_2_RFP_001.tif,73,K20_02_2_2_GFP_001.tif,61,230,K20
E6_02_1_1_RFP_001.tif,32,E6_02_2_1_GFP_001.tif,32,230,E06
H16_02_1_1_RFP_001.tif,11,H16_02_2_1_GFP_001.tif,10,230,H16
I21_02_1_1_RFP_001.tif,61,I21_02_2_1_GFP_001.tif,54,230,I21
L19_02_1_1_RFP_001.tif,30,L19_02_2_1_GFP_001.tif,28,230,L19
D9_02_1_1_RFP_001.tif,55,D9_02_2_1_GFP_001.tif,52,230,D09
C8_02_1_1_RFP_001.tif,49,C8_02_2_1_GFP_001.tif,44,230,C08
C19_02_1_2_RFP_001.tif,17,C19_02_2_2_GFP_001.tif,17,230,C19
J13_02_1_1_RFP_001.tif,26,J13_02_2_1_GFP_001.tif,23,230,J13
F20_02_1_2_RFP_001.tif,37,F20_02_2_2_GFP_001.tif,36,230,F20
L7_02_1_2_RFP_001.tif,18,L7_02_2_2_GFP_001.tif,15,230,L07
M9_02_1_1_RFP_001.tif,29,M9_02_2_1_GFP_001.tif,28,230,M09
K19_02_1_1_RFP_001.tif,15,K19_02_2_1_GFP_001.tif,13,230,K19
F21_02_1_1_RFP_001.tif,34,F21_02_2_1_GFP_001.tif,30,230,F21
N13_02_1_1_RFP_001.tif,23,N13_02_2_1_GFP_001.tif,18,230,N13
C22_02_1_2_RFP_001.tif,25,C22_02_2_2_GFP_001.tif,14,230,C22
C2_02_1_2_RFP_001.tif,46,C2_02_2_2_GFP_001.tif,44,230,C02
I15_02_1_2_RFP_001.tif,37,I15_02_2_2_GFP_001.tif,34,230,I15
K9_02_1_1_RFP_001.tif,29,K9_02_2_1_GFP_001.tif,28,230,K09
D19_02_1_1_RFP_001.tif,47,D19_02_2_1_GFP_001.tif,43,230,D19
E13_02_1_1_RFP_001.tif,41,E13_02_2_1_GFP_001.tif,36,230,E13
C12_02_1_1_RFP_001.tif,55,C12_02_2_1_GFP_001.tif,53,230,C12
H10_02_1_1_RFP_001.tif,42,H10_02_2_1_GFP_001.tif,36,230,H10
L17_02_1_1_RFP_001.tif,16,L17_02_2_1_GFP_001.tif,14,230,L17
D2_02_1_2_RFP_001.tif,23,D2_02_2_2_GFP_001.tif,19,230,D02
K9_02_1_2_RFP_001.tif,38,K9_02_2_2_GFP_001.tif,36,230,K09
F21_02_1_2_RFP_001.tif,41,F21_02_2_2_GFP_001.tif,30,230,F21
J9_02_1_1_RFP_001.tif,67,J9_02_2_1_GFP_001.tif,61,230,J09
H16_02_1_2_RFP_001.tif,24,H16_02_2_2_GFP_001.tif,24,230,H16
G23_02_1_2_RFP_001.tif,40,G23_02_2_2_GFP_001.tif,31,230,G23
D10_02_1_2_RFP_001.tif,24,D10_02_2_2_GFP_001.tif,22,230,D10
L4_02_1_2_RFP_001.tif,11,L4_02_2_2_GFP_001.tif,10,230,L04
G10_02_1_1_RFP_001.tif,46,G10_02_2_1_GFP_001.tif,44,230,G10
G9_02_1_1_RFP_001.tif,93,G9_02_2_1_GFP_001.tif,83,230,G09
D22_02_1_1_RFP_001.tif,61,D22_02_2_1_GFP_001.tif,58,230,D22
I15_02_1_1_RFP_001.tif,41,I15_02_2_1_GFP_001.tif,39,230,I15
N20_02_1_2_RFP_001.tif,39,N20_02_2_2_GFP_001.tif,33,230,N20
F17_02_1_2_RFP_001.tif,55,F17_02_2_2_GFP_001.tif,45,230,F17
L12_02_1_1_RFP_001.tif,40,L12_02_2_1_GFP_001.tif,34,230,L12
M3_02_1_2_RFP_001.tif,13,M3_02_2_2_GFP_001.tif,10,230,M03
E22_02_1_1_RFP_001.tif,51,E22_02_2_1_GFP_001.tif,49,230,E22
L23_02_1_1_RFP_001.tif,16,L23_02_2_1_GFP_001.tif,14,230,L23
M12_02_1_1_RFP_001.tif,29,M12_02_2_1_GFP_001.tif,29,230,M12
C5_02_1_1_RFP_001.tif,31,C5_02_2_1_GFP_001.tif,28,230,C05
L6_02_1_1_RFP_001.tif,23,L6_02_2_1_GFP_001.tif,20,230,L06
E18_02_1_1_RFP_001.tif,52,E18_02_2_1_GFP_001.tif,48,230,E18
H22_02_1_2_RFP_001.tif,21,H22_02_2_2_GFP_001.tif,18,230,H22
N3_02_1_2_RFP_001.tif,13,N3_02_2_2_GFP_001.tif,12,230,N03
G17_02_1_1_RFP_001.tif,20,G17_02_2_1_GFP_001.tif,20,230,G17
N7_02_1_1_RFP_001.tif,18,N7_02_2_1_GFP_001.tif,18,230,N07
L5_02_1_2_RFP_001.tif,28,L5_02_2_2_GFP_001.tif,25,230,L05
N7_02_1_2_RFP_001.tif,26,N7_02_2_2_GFP_001.tif,24,230,N07
E9_02_1_1_RFP_001.tif,40,E9_02_2_1_GFP_001.tif,36,230,E09
N3_02_1_1_RFP_001.tif,49,N3_02_2_1_GFP_001.tif,47,230,N03
F19_02_1_2_RFP_001.tif,43,F19_02_2_2_GFP_001.tif,34,230,F19
C17_02_1_2_RFP_001.tif,17,C17_02_2_2_GFP_001.tif,16,230,C17
M21_02_1_1_RFP_001.tif,51,M21_02_2_1_GFP_001.tif,47,230,M21
I16_02_1_2_RFP_001.tif,31,I16_02_2_2_GFP_001.tif,30,230,I16
E7_02_1_1_RFP_001.tif,27,E7_02_2_1_GFP_001.tif,27,230,E07
C20_02_1_2_RFP_001.tif,33,C20_02_2_2_GFP_001.tif,25,230,C20
L8_02_1_2_RFP_001.tif,27,L8_02_2_2_GFP_001.tif,23,230,L08
D20_02_1_1_RFP_001.tif,37,D20_02_2_1_GFP_001.tif,34,230,D20
D13_02_1_1_RFP_001.tif,60,D13_02_2_1_GFP_001.tif,55,230,D13
E20_02_1_2_RFP_001.tif,27,E20_02_2_2_GFP_001.tif,22,230,E20
G19_02_1_1_RFP_001.tif,24,G19_02_2_1_GFP_001.tif,23,230,G19
J12_02_1_2_RFP_001.tif,54,J12_02_2_2_GFP_001.tif,46,230,J12
G20_02_1_1_RFP_001.tif,49,G20_02_2_1_GFP_001.tif,45,230,G20
I4_02_1_2_RFP_001.tif,11,I4_02_2_2_GFP_001.tif,11,230,I04
H14_02_1_2_RFP_001.tif,12,H14_02_2_2_GFP_001.tif,11,230,H14
F4_02_1_1_RFP_001.tif,67,F4_02_2_1_GFP_001.tif,60,230,F04
G18_02_1_2_RFP_001.tif,14,G18_02_2_2_GFP_001.tif,14,230,G18
M10_02_1_2_RFP_001.tif,35,M10_02_2_2_GFP_001.tif,28,230,M10
N22_02_1_1_RFP_001.tif,49,N22_02_2_1_GFP_001.tif,48,230,N22
G8_02_1_1_RFP_001.tif,93,G8_02_2_1_GFP_001.tif,76,230,G08
I20_02_1_2_RFP_001.tif,38,I20_02_2_2_GFP_001.tif,37,230,I20
C13_02_1_2_RFP_001.tif,16,C13_02_2_2_GFP_001.tif,15,230,C13
M13_02_1_2_RFP_001.tif,47,M13_02_2_2_GFP_001.tif,40,230,M13
M20_02_1_2_RFP_001.tif,33,M20_02_2_2_GFP_001.tif,29,230,M20
I18_02_1_1_RFP_001.tif,34,I18_02_2_1_GFP_001.tif,33,230,I18
E7_02_1_2_RFP_001.tif,27,E7_02_2_2_GFP_001.tif,23,230,E07
L14_02_1_1_RFP_001.tif,19,L14_02_2_1_GFP_001.tif,17,230,L14
C14_02_1_1_RFP_001.tif,29,C14_02_2_1_GFP_001.tif,29,230,C14
J13_02_1_2_RFP_001.tif,55,J13_02_2_2_GFP_001.tif,53,230,J13
M19_02_1_2_RFP_001.tif,42,M19_02_2_2_GFP_001.tif,37,230,M19
F5_02_1_2_RFP_001.tif,43,F5_02_2_2_GFP_001.tif,31,230,F05
K19_02_1_2_RFP_001.tif,29,K19_02_2_2_GFP_001.tif,27,230,K19
G4_02_1_2_RFP_001.tif,21,G4_02_2_2_GFP_001.tif,20,230,G04
C17_02_1_1_RFP_001.tif,36,C17_02_2_1_GFP_001.tif,32,230,C17
N18_02_1_2_RFP_001.tif,20,N18_02_2_2_GFP_001.tif,18,230,N18
H2_02_1_2_RFP_001.tif,20,H2_02_2_2_GFP_001.tif,20,230,H02
F10_02_1_1_RFP_001.tif,68,F10_02_2_1_GFP_001.tif,61,230,F10
I19_02_1_2_RFP_001.tif,34,I19_02_2_2_GFP_001.tif,33,230,I19
E18_02_1_2_RFP_001.tif,32,E18_02_2_2_GFP_001.tif,31,230,E18
C16_02_1_2_RFP_001.tif,7,C16_02_2_2_GFP_001.tif,6,230,C16
G3_02_1_1_RFP_001.tif,19,G3_02_2_1_GFP_001.tif,17,230,G03
E23_02_1_1_RFP_001.tif,68,E23_02_2_1_GFP_001.tif,37,230,E23
D4_02_1_2_RFP_001.tif,21,D4_02_2_2_GFP_001.tif,21,230,D04
J3_02_1_1_RFP_001.tif,37,J3_02_2_1_GFP_001.tif,33,230,J03
H21_02_1_1_RFP_001.tif,31,H21_02_2_1_GFP_001.tif,28,230,H21
K15_02_1_2_RFP_001.tif,20,K15_02_2_2_GFP_001.tif,19,230,K15
H3_02_1_1_RFP_001.tif,30,H3_02_2_1_GFP_001.tif,30,230,H03
J22_02_1_1_RFP_001.tif,13,J22_02_2_1_GFP_001.tif,13,230,J22
F20_02_1_1_RFP_001.tif,57,F20_02_2_1_GFP_001.tif,51,230,F20
I8_02_1_1_RFP_001.tif,46,I8_02_2_1_GFP_001.tif,43,230,I08
F12_02_1_1_RFP_001.tif,48,F12_02_2_1_GFP_001.tif,41,230,F12
G11_02_1_2_RFP_001.tif,39,G11_02_2_2_GFP_001.tif,36,230,G11
F22_02_1_2_RFP_001.tif,32,F22_02_2_2_GFP_001.tif,25,230,F22
J16_02_1_2_RFP_001.tif,19,J16_02_2_2_GFP_001.tif,17,230,J16
G7_02_1_2_RFP_001.tif,8,G7_02_2_2_GFP_001.tif,7,230,G07
G8_02_1_2_RFP_001.tif,31,G8_02_2_2_GFP_001.tif,24,230,G08
H2_02_1_1_RFP_001.tif,39,H2_02_2_1_GFP_001.tif,37,230,H02
N23_02_1_2_RFP_001.tif,24,N23_02_2_2_GFP_001.tif,12,230,N23
E17_02_1_1_RFP_001.tif,50,E17_02_2_1_GFP_001.tif,50,230,E17
J19_02_1_1_RFP_001.tif,24,J19_02_2_1_GFP_001.tif,23,230,J19
E12_02_1_1_RFP_001.tif,105,E12_02_2_1_GFP_001.tif,96,230,E12
L16_02_1_2_RFP_001.tif,19,L16_02_2_2_GFP_001.tif,17,230,L16
I22_02_1_2_RFP_001.tif,23,I22_02_2_2_GFP_001.tif,21,230,I22
F2_02_1_1_RFP_001.tif,31,F2_02_2_1_GFP_001.tif,27,230,F02
C6_02_1_2_RFP_001.tif,7,C6_02_2_2_GFP_001.tif,5,230,C06
K5_02_1_1_RFP_001.tif,14,K5_02_2_1_GFP_001.tif,14,230,K05
G11_02_1_1_RFP_001.tif,45,G11_02_2_1_GFP_001.tif,42,230,G11
F14_02_1_1_RFP_001.tif,102,F14_02_2_1_GFP_001.tif,88,230,F14
M7_02_1_2_RFP_001.tif,22,M7_02_2_2_GFP_001.tif,21,230,M07
I22_02_1_1_RFP_001.tif,37,I22_02_2_1_GFP_001.tif,34,230,I22
D12_02_1_2_RFP_001.tif,19,D12_02_2_2_GFP_001.tif,17,230,D12
J20_02_1_2_RFP_001.tif,29,J20_02_2_2_GFP_001.tif,27,230,J20
H3_02_1_2_RFP_001.tif,15,H3_02_2_2_GFP_001.tif,14,230,H03
J2_02_1_2_RFP_001.tif,34,J2_02_2_2_GFP_001.tif,30,230,J02
F5_02_1_1_RFP_001.tif,36,F5_02_2_1_GFP_001.tif,36,230,F05
F12_02_1_2_RFP_001.tif,33,F12_02_2_2_GFP_001.tif,20,230,F12
N18_02_1_1_RFP_001.tif,36,N18_02_2_1_GFP_001.tif,35,230,N18
E4_02_1_1_RFP_001.tif,24,E4_02_2_1_GFP_001.tif,24,230,E04
J21_02_1_2_RFP_001.tif,28,J21_02_2_2_GFP_001.tif,25,230,J21
I19_02_1_1_RFP_001.tif,28,I19_02_2_1_GFP_001.tif,28,230,I19
I5_02_1_2_RFP_001.tif,16,I5_02_2_2_GFP_001.tif,13,230,I05
E16_02_1_1_RFP_001.tif,47,E16_02_2_1_GFP_001.tif,47,230,E16
K12_02_1_1_RFP_001.tif,45,K12_02_2_1_GFP_001.tif,41,230,K12
N5_02_1_2_RFP_001.tif,20,N5_02_2_2_GFP_001.tif,20,230,N05
K5_02_1_2_RFP_001.tif,16,K5_02_2_2_GFP_001.tif,15,230,K05
D8_02_1_1_RFP_001.tif,37,D8_02_2_1_GFP_001.tif,37,230,D08
G13_02_1_1_RFP_001.tif,56,G13_02_2_1_GFP_001.tif,51,230,G13
L15_02_1_2_RFP_001.tif,19,L15_02_2_2_GFP_001.tif,19,230,L15
L2_02_1_1_RFP_001.tif,25,L2_02_2_1_GFP_001.tif,23,230,L02
H13_02_1_2_RFP_001.tif,33,H13_02_2_2_GFP_001.tif,30,230,H13
C3_02_1_1_RFP_001.tif,19,C3_02_2_1_GFP_001.tif,18,230,C03
L3_02_1_1_RFP_001.tif,17,L3_02_2_1_GFP_001.tif,11,230,L03
J15_02_1_1_RFP_001.tif,46,J15_02_2_1_GFP_001.tif,41,230,J15
C11_02_1_2_RFP_001.tif,37,C11_02_2_2_GFP_001.tif,33,230,C11
K6_02_1_1_RFP_001.tif,23,K6_02_2_1_GFP_001.tif,19,230,K06
D17_02_1_1_RFP_001.tif,42,D17_02_2_1_GFP_001.tif,40,230,D17
H23_02_1_2_RFP_001.tif,25,H23_02_2_2_GFP_001.tif,20,230,H23
D22_02_1_2_RFP_001.tif,17,D22_02_2_2_GFP_001.tif,14,230,D22
N12_02_1_1_RFP_001.tif,33,N12_02_2_1_GFP_001.tif,29,230,N12
L21_02_1_2_RFP_001.tif,21,L21_02_2_2_GFP_001.tif,19,230,L21
N9_02_1_2_RFP_001.tif,33,N9_02_2_2_GFP_001.tif,29,230,N09
F14_02_1_2_RFP_001.tif,54,F14_02_2_2_GFP_001.tif,51,230,F14
N4_02_1_1_RFP_001.tif,19,N4_02_2_1_GFP_001.tif,17,230,N04
F13_02_1_1_RFP_001.tif,82,F13_02_2_1_GFP_001.tif,71,230,F13
D7_02_1_1_RFP_001.tif,25,D7_02_2_1_GFP_001.tif,24,230,D07
J7_02_1_1_RFP_001.tif,67,J7_02_2_1_GFP_001.tif,61,230,J07
H9_02_1_1_RFP_001.tif,50,H9_02_2_1_GFP_001.tif,47,230,H09
L5_02_1_1_RFP_001.tif,31,L5_02_2_1_GFP_001.tif,24,230,L05
F3_02_1_2_RFP_001.tif,45,F3_02_2_2_GFP_001.tif,37,230,F03
M2_02_1_1_RFP_001.tif,31,M2_02_2_1_GFP_001.tif,29,230,M02
C22_02_1_1_RFP_001.tif,54,C22_02_2_1_GFP_001.tif,44,230,C22
N14_02_1_2_RFP_001.tif,45,N14_02_2_2_GFP_001.tif,44,230,N14
C11_02_1_1_RFP_001.tif,119,C11_02_2_1_GFP_001.tif,108,230,C11
D16_02_1_1_RFP_001.tif,29,D16_02_2_1_GFP_001.tif,27,230,D16
I7_02_1_1_RFP_001.tif,23,I7_02_2_1_GFP_001.tif,19,230,I07
E8_02_1_1_RFP_001.tif,31,E8_02_2_1_GFP_001.tif,29,230,E08
G15_02_1_2_RFP_001.tif,30,G15_02_2_2_GFP_001.tif,27,230,G15
I8_02_1_2_RFP_001.tif,37,I8_02_2_2_GFP_001.tif,34,230,I08
I23_02_1_2_RFP_001.tif,13,I23_02_2_2_GFP_001.tif,12,230,I23
J16_02_1_1_RFP_001.tif,30,J16_02_2_1_GFP_001.tif,28,230,J16
E19_02_1_2_RFP_001.tif,27,E19_02_2_2_GFP_001.tif,21,230,E19
D2_02_1_1_RFP_001.tif,39,D2_02_2_1_GFP_001.tif,38,230,D02
D5_02_1_1_RFP_001.tif,30,D5_02_2_1_GFP_001.tif,29,230,D05
K23_02_1_1_RFP_001.tif,63,K23_02_2_1_GFP_001.tif,61,230,K23
E5_02_1_1_RFP_001.tif,37,E5_02_2_1_GFP_001.tif,36,230,E05
H23_02_1_1_RFP_001.tif,55,H23_02_2_1_GFP_001.tif,53,230,H23
I7_02_1_2_RFP_001.tif,23,I7_02_2_2_GFP_001.tif,20,230,I07
L17_02_1_2_RFP_001.tif,21,L17_02_2_2_GFP_001.tif,20,230,L17
G16_02_1_1_RFP_001.tif,21,G16_02_2_1_GFP_001.tif,19,230,G16
N5_02_1_1_RFP_001.tif,28,N5_02_2_1_GFP_001.tif,28,230,N05
H22_02_1_1_RFP_001.tif,36,H22_02_2_1_GFP_001.tif,34,230,H22
F6_02_1_1_RFP_001.tif,69,F6_02_2_1_GFP_001.tif,60,230,F06
E21_02_1_1_RFP_001.tif,43,E21_02_2_1_GFP_001.tif,36,230,E21
D11_02_1_1_RFP_001.tif,87,D11_02_2_1_GFP_001.tif,81,230,D11
G23_02_1_1_RFP_001.tif,46,G23_02_2_1_GFP_001.tif,44,230,G23
M18_02_1_1_RFP_001.tif,34,M18_02_2_1_GFP_001.tif,32,230,M18
G22_02_1_2_RFP_001.tif,18,G22_02_2_2_GFP_001.tif,16,230,G22
J12_02_1_1_RFP_001.tif,43,J12_02_2_1_GFP_001.tif,35,230,J12
H11_02_1_2_RFP_001.tif,28,H11_02_2_2_GFP_001.tif,28,230,H11
K8_02_1_2_RFP_001.tif,68,K8_02_2_2_GFP_001.tif,55,230,K08
E3_02_1_2_RFP_001.tif,21,E3_02_2_2_GFP_001.tif,18,230,E03
F4_02_1_2_RFP_001.tif,24,F4_02_2_2_GFP_001.tif,22,230,F04
K7_02_1_1_RFP_001.tif,19,K7_02_2_1_GFP_001.tif,16,230,K07
F23_02_1_1_RFP_001.tif,61,F23_02_2_1_GFP_001.tif,60,230,F23
G21_02_1_1_RFP_001.tif,42,G21_02_2_1_GFP_001.tif,41,230,G21
D17_02_1_2_RFP_001.tif,19,D17_02_2_2_GFP_001.tif,17,230,D17
I6_02_1_2_RFP_001.tif,17,I6_02_2_2_GFP_001.tif,14,230,I06
N6_02_1_1_RFP_001.tif,37,N6_02_2_1_GFP_001.tif,30,230,N06
D15_02_1_2_RFP_001.tif,7,D15_02_2_2_GFP_001.tif,7,158,D15
D4_02_1_1_RFP_001.tif,20,D4_02_2_1_GFP_001.tif,19,158,D04
H22_02_1_2_RFP_001.tif,13,H22_02_2_2_GFP_001.tif,12,158,H22
K5_02_1_2_RFP_001.tif,18,K5_02_2_2_GFP_001.tif,17,158,K05
N7_02_1_2_RFP_001.tif,16,N7_02_2_2_GFP_001.tif,13,158,N07
G2_02_1_2_RFP_001.tif,9,G2_02_2_2_GFP_001.tif,9,158,G02
E8_02_1_1_RFP_001.tif,33,E8_02_2_1_GFP_001.tif,31,158,E08
F4_02_1_2_RFP_001.tif,19,F4_02_2_2_GFP_001.tif,14,158,F04
L16_02_1_2_RFP_001.tif,20,L16_02_2_2_GFP_001.tif,20,158,L16
E23_02_1_2_RFP_001.tif,17,E23_02_2_2_GFP_001.tif,12,158,E23
G16_02_1_1_RFP_001.tif,20,G16_02_2_1_GFP_001.tif,18,158,G16
L12_02_1_2_RFP_001.tif,30,L12_02_2_2_GFP_001.tif,25,158,L12
I17_02_1_2_RFP_001.tif,45,I17_02_2_2_GFP_001.tif,43,158,I17
N11_02_1_2_RFP_001.tif,20,N11_02_2_2_GFP_001.tif,17,158,N11
I23_02_1_2_RFP_001.tif,9,I23_02_2_2_GFP_001.tif,8,158,I23
K6_02_1_1_RFP_001.tif,25,K6_02_2_1_GFP_001.tif,22,158,K06
I3_02_1_2_RFP_001.tif,12,I3_02_2_2_GFP_001.tif,12,158,I03
M22_02_1_2_RFP_001.tif,16,M22_02_2_2_GFP_001.tif,16,158,M22
K13_02_1_1_RFP_001.tif,19,K13_02_2_1_GFP_001.tif,18,158,K13
H7_02_1_2_RFP_001.tif,17,H7_02_2_2_GFP_001.tif,16,158,H07
M18_02_1_2_RFP_001.tif,19,M18_02_2_2_GFP_001.tif,18,158,M18
I8_02_1_2_RFP_001.tif,42,I8_02_2_2_GFP_001.tif,37,158,I08
C8_02_1_2_RFP_001.tif,26,C8_02_2_2_GFP_001.tif,19,158,C08
G7_02_1_1_RFP_001.tif,35,G7_02_2_1_GFP_001.tif,31,158,G07
C6_02_1_2_RFP_001.tif,9,C6_02_2_2_GFP_001.tif,6,158,C06
C20_02_1_2_RFP_001.tif,22,C20_02_2_2_GFP_001.tif,18,158,C20
K14_02_1_1_RFP_001.tif,19,K14_02_2_1_GFP_001.tif,19,158,K14
F5_02_1_1_RFP_001.tif,28,F5_02_2_1_GFP_001.tif,25,158,F05
E7_02_1_2_RFP_001.tif,30,E7_02_2_2_GFP_001.tif,26,158,E07
F12_02_1_1_RFP_001.tif,29,F12_02_2_1_GFP_001.tif,29,158,F12
I21_02_1_2_RFP_001.tif,21,I21_02_2_2_GFP_001.tif,20,158,I21
E16_02_1_1_RFP_001.tif,44,E16_02_2_1_GFP_001.tif,42,158,E16
N9_02_1_1_RFP_001.tif,18,N9_02_2_1_GFP_001.tif,15,158,N09
N19_02_1_2_RFP_001.tif,12,N19_02_2_2_GFP_001.tif,11,158,N19
J8_02_1_1_RFP_001.tif,20,J8_02_2_1_GFP_001.tif,19,158,J08
H7_02_1_1_RFP_001.tif,39,H7_02_2_1_GFP_001.tif,34,158,H07
G16_02_1_2_RFP_001.tif,30,G16_02_2_2_GFP_001.tif,24,158,G16
K3_02_1_1_RFP_001.tif,17,K3_02_2_1_GFP_001.tif,15,158,K03
N14_02_1_1_RFP_001.tif,17,N14_02_2_1_GFP_001.tif,16,158,N14
D18_02_1_2_RFP_001.tif,22,D18_02_2_2_GFP_001.tif,19,158,D18
C12_02_1_1_RFP_001.tif,32,C12_02_2_1_GFP_001.tif,30,158,C12
G14_02_1_1_RFP_001.tif,33,G14_02_2_1_GFP_001.tif,29,158,G14
M15_02_1_2_RFP_001.tif,30,M15_02_2_2_GFP_001.tif,26,158,M15
M10_02_1_1_RFP_001.tif,14,M10_02_2_1_GFP_001.tif,13,158,M10
F12_02_1_2_RFP_001.tif,15,F12_02_2_2_GFP_001.tif,12,158,F12
M9_02_1_2_RFP_001.tif,38,M9_02_2_2_GFP_001.tif,27,158,M09
E2_02_1_1_RFP_001.tif,17,E2_02_2_1_GFP_001.tif,17,158,E02
I20_02_1_1_RFP_001.tif,23,I20_02_2_1_GFP_001.tif,21,158,I20
E22_02_1_1_RFP_001.tif,31,E22_02_2_1_GFP_001.tif,29,158,E22
F23_02_1_2_RFP_001.tif,14,F23_02_2_2_GFP_001.tif,13,158,F23
F18_02_1_1_RFP_001.tif,30,F18_02_2_1_GFP_001.tif,28,158,F18
H16_02_1_1_RFP_001.tif,11,H16_02_2_1_GFP_001.tif,10,158,H16
G17_02_1_1_RFP_001.tif,26,G17_02_2_1_GFP_001.tif,23,158,G17
D15_02_1_1_RFP_001.tif,73,D15_02_2_1_GFP_001.tif,51,158,D15
N21_02_1_1_RFP_001.tif,10,N21_02_2_1_GFP_001.tif,9,158,N21
F8_02_1_1_RFP_001.tif,55,F8_02_2_1_GFP_001.tif,55,158,F08
M2_02_1_1_RFP_001.tif,19,M2_02_2_1_GFP_001.tif,17,158,M02
L5_02_1_1_RFP_001.tif,31,L5_02_2_1_GFP_001.tif,21,158,L05
H21_02_1_2_RFP_001.tif,19,H21_02_2_2_GFP_001.tif,15,158,H21
N22_02_1_2_RFP_001.tif,20,N22_02_2_2_GFP_001.tif,18,158,N22
K10_02_1_1_RFP_001.tif,44,K10_02_2_1_GFP_001.tif,42,158,K10
