,RLU,TotHour,cell.line,well,drug1,drug1.conc,drug1.units,log_RLU
1789,157420,142.95777777777778,DMS53,K21,etoposide,1.53e-10,M,11.966672671696443
1790,67776,0.0,DMS53,K22,etoposide,0.0,M,11.12396342896108
1791,174678,18.535277777777782,DMS53,K22,etoposide,0.0,M,12.07069955802628
1792,236079,27.668055555555558,DMS53,K22,etoposide,0.0,M,12.371921773755595
1793,209652,48.96916666666666,DMS53,K22,etoposide,0.0,M,12.253204292262444
1794,186567,65.33749999999999,DMS53,K22,etoposide,0.0,M,12.136545702881177
1795,162443,78.59888888888888,DMS53,K22,etoposide,0.0,M,11.998082449987244
1796,171470,92.58194444444445,DMS53,K22,etoposide,0.0,M,12.052163603172893
1797,175809,112.16722222222221,DMS53,K22,etoposide,0.0,M,12.077153457462067
1798,171049,122.5352777777778,DMS53,K22,etoposide,0.0,M,12.049705344144876
1799,151369,142.95777777777778,DMS53,K22,etoposide,0.0,M,11.927475843405926
1800,65052,0.0,DMS53,L03,SNS-314,1e-05,M,11.08294222904834
1801,127237,18.535277777777782,DMS53,L03,SNS-314,1e-05,M,11.753806768093774
1802,117647,27.668055555555558,DMS53,L03,SNS-314,1e-05,M,11.67544389446788
1803,99698,48.96916666666666,DMS53,L03,SNS-314,1e-05,M,11.50990089556818
1804,125037,65.33749999999999,DMS53,L03,SNS-314,1e-05,M,11.73636497248508
1805,101064,78.59888888888888,DMS53,L03,SNS-314,1e-05,M,11.523509258509874
1806,77296,92.58194444444445,DMS53,L03,SNS-314,1e-05,M,11.255397486794188
1807,39035,112.16722222222221,DMS53,L03,SNS-314,1e-05,M,10.572213958554393
1808,28599,122.5352777777778,DMS53,L03,SNS-314,1e-05,M,10.261127031161687
1809,11967,142.95777777777778,DMS53,L03,SNS-314,1e-05,M,9.389908140573516
1810,104165,0.0,DMS53,L04,SNS-314,2.5e-06,M,11.553731459362481
1811,188897,18.535277777777782,DMS53,L04,SNS-314,2.5e-06,M,12.14895717194475
1812,196736,27.668055555555558,DMS53,L04,SNS-314,2.5e-06,M,12.189618007458213
1813,239728,48.96916666666666,DMS53,L04,SNS-314,2.5e-06,M,12.387260226282926
1814,149660,65.33749999999999,DMS53,L04,SNS-314,2.5e-06,M,11.916121333634347
1815,171213,78.59888888888888,DMS53,L04,SNS-314,2.5e-06,M,12.050663674386337
1816,159599,92.58194444444445,DMS53,L04,SNS-314,2.5e-06,M,11.980419698314053
1817,141089,112.16722222222221,DMS53,L04,SNS-314,2.5e-06,M,11.857146175907552
1818,109053,122.5352777777778,DMS53,L04,SNS-314,2.5e-06,M,11.59958928156774
1819,113183,142.95777777777778,DMS53,L04,SNS-314,2.5e-06,M,11.636761256795127
1820,141497,0.0,DMS53,L05,SNS-314,6.25e-07,M,11.860033794427247
1821,238228,18.535277777777782,DMS53,L05,SNS-314,6.25e-07,M,12.380983477273837
1822,266113,27.668055555555558,DMS53,L05,SNS-314,6.25e-07,M,12.491676309586827
1823,284108,48.96916666666666,DMS53,L05,SNS-314,6.25e-07,M,12.557109726544725
1824,257043,65.33749999999999,DMS53,L05,SNS-314,6.25e-07,M,12.456998665056831
1825,236871,78.59888888888888,DMS53,L05,SNS-314,6.25e-07,M,12.375270968132712
1826,184771,92.58194444444445,DMS53,L05,SNS-314,6.25e-07,M,12.126872499468556
1827,185394,112.16722222222221,DMS53,L05,SNS-314,6.25e-07,M,12.130238569130672
1828,213728,122.5352777777778,DMS53,L05,SNS-314,6.25e-07,M,12.272459457525365
1829,118380,142.95777777777778,DMS53,L05,SNS-314,6.25e-07,M,11.681655068244714
1830,111409,0.0,DMS53,L06,SNS-314,1.56e-07,M,11.620963393158126
1831,202191,18.535277777777782,DMS53,L06,SNS-314,1.56e-07,M,12.216968074192135
1832,239487,27.668055555555558,DMS53,L06,SNS-314,1.56e-07,M,12.386254414610429
1833,210513,48.96916666666666,DMS53,L06,SNS-314,1.56e-07,M,12.257302687917356
1834,219182,65.33749999999999,DMS53,L06,SNS-314,1.56e-07,M,12.297657713895907
1835,168034,78.59888888888888,DMS53,L06,SNS-314,1.56e-07,M,12.031921618861515
1836,186418,92.58194444444445,DMS53,L06,SNS-314,1.56e-07,M,12.135746743094986
1837,140772,112.16722222222221,DMS53,L06,SNS-314,1.56e-07,M,11.85489683929372
1838,160129,122.5352777777778,DMS53,L06,SNS-314,1.56e-07,M,11.983735019371025
1839,115207,142.95777777777778,DMS53,L06,SNS-314,1.56e-07,M,11.654485789286769
1840,136952,0.0,DMS53,L07,SNS-314,3.91e-08,M,11.827385778454616
1841,254360,18.535277777777782,DMS53,L07,SNS-314,3.91e-08,M,12.446505865381345
1842,276772,27.668055555555558,DMS53,L07,SNS-314,3.91e-08,M,12.530949341539669
1843,260333,48.96916666666666,DMS53,L07,SNS-314,3.91e-08,M,12.469716859743162
1844,229546,65.33749999999999,DMS53,L07,SNS-314,3.91e-08,M,12.343858724128028
1845,236625,78.59888888888888,DMS53,L07,SNS-314,3.91e-08,M,12.374231888511625
1846,198801,92.58194444444445,DMS53,L07,SNS-314,3.91e-08,M,12.200059603373045
1847,168697,112.16722222222221,DMS53,L07,SNS-314,3.91e-08,M,12.035859485329109
1848,178633,122.5352777777778,DMS53,L07,SNS-314,3.91e-08,M,12.093088700793311
1849,182475,142.95777777777778,DMS53,L07,SNS-314,3.91e-08,M,12.114368456319832
1850,123470,0.0,DMS53,L08,SNS-314,9.77e-09,M,11.723753490561789
1851,175589,18.535277777777782,DMS53,L08,SNS-314,9.77e-09,M,12.075901315852017
1852,205755,27.668055555555558,DMS53,L08,SNS-314,9.77e-09,M,12.234441419580618
1853,206031,48.96916666666666,DMS53,L08,SNS-314,9.77e-09,M,12.235781921886813
1854,231224,65.33749999999999,DMS53,L08,SNS-314,9.77e-09,M,12.35114221662124
1855,251058,78.59888888888888,DMS53,L08,SNS-314,9.77e-09,M,12.433439267117254
1856,191431,92.58194444444445,DMS53,L08,SNS-314,9.77e-09,M,12.162282709358474
1857,155776,112.16722222222221,DMS53,L08,SNS-314,9.77e-09,M,11.956174356907143
1858,153725,122.5352777777778,DMS53,L08,SNS-314,9.77e-09,M,11.94292057082167
1859,136801,142.95777777777778,DMS53,L08,SNS-314,9.77e-09,M,11.82628259408539
1860,166516,0.0,DMS53,L09,SNS-314,2.44e-09,M,12.022846679881797
1861,253407,18.535277777777782,DMS53,L09,SNS-314,2.44e-09,M,12.442752170797027
1862,272769,27.668055555555558,DMS53,L09,SNS-314,2.44e-09,M,12.516380562130704
1863,310298,48.96916666666666,DMS53,L09,SNS-314,2.44e-09,M,12.645288405040256
1864,276072,65.33749999999999,DMS53,L09,SNS-314,2.44e-09,M,12.528416980243955
1865,215714,78.59888888888888,DMS53,L09,SNS-314,2.44e-09,M,12.281708735231605
1866,211360,92.58194444444445,DMS53,L09,SNS-314,2.44e-09,M,12.261318119756153
1867,222229,112.16722222222221,DMS53,L09,SNS-314,2.44e-09,M,12.311463660722886
1868,200408,122.5352777777778,DMS53,L09,SNS-314,2.44e-09,M,12.20811056755574
1869,179996,142.95777777777778,DMS53,L09,SNS-314,2.44e-09,M,12.100689907403208
1870,129175,0.0,DMS53,L10,SNS-314,6.1e-10,M,11.768923353155383
1871,196686,18.535277777777782,DMS53,L10,SNS-314,6.1e-10,M,12.18936382746691
1872,189510,27.668055555555558,DMS53,L10,SNS-314,6.1e-10,M,12.152197072560856
1873,275949,48.96916666666666,DMS53,L10,SNS-314,6.1e-10,M,12.527971345016182
1874,204402,65.33749999999999,DMS53,L10,SNS-314,6.1e-10,M,12.227843921999627
1875,164700,78.59888888888888,DMS53,L10,SNS-314,6.1e-10,M,12.011880916165733
1876,180222,92.58194444444445,DMS53,L10,SNS-314,6.1e-10,M,12.101944703274894
1877,167024,112.16722222222221,DMS53,L10,SNS-314,6.1e-10,M,12.025892793648081
1878,167237,122.5352777777778,DMS53,L10,SNS-314,6.1e-10,M,12.027167247017331
1879,151921,142.95777777777778,DMS53,L10,SNS-314,6.1e-10,M,11.9311159278763
1880,143913,0.0,DMS53,L11,SNS-314,1.53e-10,M,11.876964229309245
1881,244837,18.535277777777782,DMS53,L11,SNS-314,1.53e-10,M,12.408347961990087
1882,258172,27.668055555555558,DMS53,L11,SNS-314,1.53e-10,M,12.461381308446915
1883,288468,48.96916666666666,DMS53,L11,SNS-314,1.53e-10,M,12.57233944023418
1884,238107,65.33749999999999,DMS53,L11,SNS-314,1.53e-10,M,12.380475431454814
1885,228709,78.59888888888888,DMS53,L11,SNS-314,1.53e-10,M,12.340205732100582
1886,278439,92.58194444444445,DMS53,L11,SNS-314,1.53e-10,M,12.536954283838144
1887,215088,112.16722222222221,DMS53,L11,SNS-314,1.53e-10,M,12.278802525694035
1888,197211,122.5352777777778,DMS53,L11,SNS-314,1.53e-10,M,12.192029500528035
1889,201156,142.95777777777778,DMS53,L11,SNS-314,1.53e-10,M,12.211836005419276
1890,95018,0.0,DMS53,L12,SNS-314,0.0,M,11.461821626319015
1891,210442,18.535277777777782,DMS53,L12,SNS-314,0.0,M,12.256965359696181
1892,226534,27.668055555555558,DMS53,L12,SNS-314,0.0,M,12.330650323015067
1893,227225,48.96916666666666,DMS53,L12,SNS-314,0.0,M,12.333695994986973
1894,265885,65.33749999999999,DMS53,L12,SNS-314,0.0,M,12.490819163454852
1895,233870,78.59888888888888,DMS53,L12,SNS-314,0.0,M,12.362520684406116
1896,210402,92.58194444444445,DMS53,L12,SNS-314,0.0,M,12.256775265503936
1897,175392,112.16722222222221,DMS53,L12,SNS-314,0.0,M,12.074778747845842
1898,208099,122.5352777777778,DMS53,L12,SNS-314,0.0,M,12.245769206988154
1899,163455,142.95777777777778,DMS53,L12,SNS-314,0.0,M,12.004293002079097
1900,111468,0.0,DMS53,L13,DMSO,0.0,M,11.621492833175518
1901,237354,18.535277777777782,DMS53,L13,DMSO,0.0,M,12.377307976586563
1902,231044,27.668055555555558,DMS53,L13,DMSO,0.0,M,12.350363447556118
1903,280231,48.96916666666666,DMS53,L13,DMSO,0.0,M,12.543369542025944
1904,286680,65.33749999999999,DMS53,L13,DMSO,0.0,M,12.566121890107857
1905,250315,78.59888888888888,DMS53,L13,DMSO,0.0,M,12.430475403710544
1906,260132,92.58194444444445,DMS53,L13,DMSO,0.0,M,12.46894447347322
1907,197567,112.16722222222221,DMS53,L13,DMSO,0.0,M,12.193833046300593
1908,210038,122.5352777777778,DMS53,L13,DMSO,0.0,M,12.255043745710651
1909,173802,142.95777777777778,DMS53,L13,DMSO,0.0,M,12.06567199922708
1910,78931,0.0,DMS53,L14,DMSO,0.0,M,11.276329332076138
1911,197224,18.535277777777782,DMS53,L14,DMSO,0.0,M,12.192095417599313
1912,167447,27.668055555555558,DMS53,L14,DMSO,0.0,M,12.0284221622661
1913,252433,48.96916666666666,DMS53,L14,DMSO,0.0,M,12.438901145952276
1914,261386,65.33749999999999,DMS53,L14,DMSO,0.0,M,12.473753520972116
1915,217860,78.59888888888888,DMS53,L14,DMSO,0.0,M,12.291607933636437
1916,219821,92.58194444444445,DMS53,L14,DMSO,0.0,M,12.300568857789145
1917,182892,112.16722222222221,DMS53,L14,DMSO,0.0,M,12.116651093673848
1918,171440,122.5352777777778,DMS53,L14,DMSO,0.0,M,12.051988630147461
1919,144964,142.95777777777778,DMS53,L14,DMSO,0.0,M,11.884240714715087
1920,115177,0.0,DMS53,L15,DMSO,0.0,M,11.654225354532883
1921,251977,18.535277777777782,DMS53,L15,DMSO,0.0,M,12.437093092486943
1922,253268,27.668055555555558,DMS53,L15,DMSO,0.0,M,12.442203495596994
1923,287171,48.96916666666666,DMS53,L15,DMSO,0.0,M,12.567833136127534
1924,300028,65.33749999999999,DMS53,L15,DMSO,0.0,M,12.611631082616386
1925,263583,78.59888888888888,DMS53,L15,DMSO,0.0,M,12.482123587876792
1926,227507,92.58194444444445,DMS53,L15,DMSO,0.0,M,12.334936286130548
1927,183248,112.16722222222221,DMS53,L15,DMSO,0.0,M,12.118595705637498
1928,198395,122.5352777777778,DMS53,L15,DMSO,0.0,M,12.19801527190244
1929,164152,142.95777777777778,DMS53,L15,DMSO,0.0,M,12.008548106833587
1930,52575,0.0,DMS53,L16,DMSO,0.0,M,10.8699960005709
1931,119155,18.535277777777782,DMS53,L16,DMSO,0.0,M,11.688180445557466
1932,177905,27.668055555555558,DMS53,L16,DMSO,0.0,M,12.089004978936314
1933,181789,48.96916666666666,DMS53,L16,DMSO,0.0,M,12.110601952844345
1934,173193,65.33749999999999,DMS53,L16,DMSO,0.0,M,12.062161858589349
1935,141838,78.59888888888888,DMS53,L16,DMSO,0.0,M,11.862440840253868
1936,150957,92.58194444444445,DMS53,L16,DMSO,0.0,M,11.924750307030973
1937,190081,112.16722222222221,DMS53,L16,DMSO,0.0,M,12.155205576085342
1938,143814,122.5352777777778,DMS53,L16,DMSO,0.0,M,11.876276076971045
1939,129580,142.95777777777778,DMS53,L16,DMSO,0.0,M,11.772053730003949
1940,129367,0.0,DMS53,L17,DMSO,0.0,M,11.77040860534107
1941,292881,18.535277777777782,DMS53,L17,DMSO,0.0,M,12.587521662155948
1942,325992,27.668055555555558,DMS53,L17,DMSO,0.0,M,12.694628120170435
1943,329748,48.96916666666666,DMS53,L17,DMSO,0.0,M,12.70608400536026
1944,286512,65.33749999999999,DMS53,L17,DMSO,0.0,M,12.565535699076538
1945,285360,78.59888888888888,DMS53,L17,DMSO,0.0,M,12.561506820032776
1946,290453,92.58194444444445,DMS53,L17,DMSO,0.0,M,12.579197052167475
1947,231383,112.16722222222221,DMS53,L17,DMSO,0.0,M,12.351829625182981
1948,211605,122.5352777777778,DMS53,L17,DMSO,0.0,M,12.262476608176714
1949,208237,142.95777777777778,DMS53,L17,DMSO,0.0,M,12.24643213311058
1950,73146,0.0,DMS53,L18,DMSO,0.0,M,11.200212722793202
1951,169519,18.535277777777782,DMS53,L18,DMSO,0.0,M,12.040720293915815
1952,208153,27.668055555555558,DMS53,L18,DMSO,0.0,M,12.24602866520242
1953,205482,48.96916666666666,DMS53,L18,DMSO,0.0,M,12.233113717841213
1954,214433,65.33749999999999,DMS53,L18,DMSO,0.0,M,12.275752614245086
1955,193589,78.59888888888888,DMS53,L18,DMSO,0.0,M,12.173492634028582
1956,197945,92.58194444444445,DMS53,L18,DMSO,0.0,M,12.195744493311501
1957,137448,112.16722222222221,DMS53,L18,DMSO,0.0,M,11.831000942741802
1958,166311,122.5352777777778,DMS53,L18,DMSO,0.0,M,12.021614808513643
1959,148937,142.95777777777778,DMS53,L18,DMSO,0.0,M,11.91127867672258
1960,122375,0.0,DMS53,L19,DMSO,0.0,M,11.714845379832811
1961,245052,18.535277777777782,DMS53,L19,DMSO,0.0,M,12.409225711904064
1962,226725,27.668055555555558,DMS53,L19,DMSO,0.0,M,12.331493108315769
1963,263783,48.96916666666666,DMS53,L19,DMSO,0.0,M,12.482882074429162
1964,245525,65.33749999999999,DMS53,L19,DMSO,0.0,M,12.411154054025975
1965,236023,78.59888888888888,DMS53,L19,DMSO,0.0,M,12.37168453688618
1966,237611,92.58194444444445,DMS53,L19,DMSO,0.0,M,12.378390161695284
1967,207488,112.16722222222221,DMS53,L19,DMSO,0.0,M,12.242828785655293
1968,211922,122.5352777777778,DMS53,L19,DMSO,0.0,M,12.263973561425011
1969,177010,142.95777777777778,DMS53,L19,DMSO,0.0,M,12.083961507135204
1970,53021,0.0,DMS53,L20,DMSO,0.0,M,10.878443340472396
1971,121391,18.535277777777782,DMS53,L20,DMSO,0.0,M,11.706772019768785
1972,143232,27.668055555555558,DMS53,L20,DMSO,0.0,M,11.872220972231544
1973,157630,48.96916666666666,DMS53,L20,DMSO,0.0,M,11.96800579362059
1974,177712,65.33749999999999,DMS53,L20,DMSO,0.0,M,12.087919541406901
1975,144022,78.59888888888888,DMS53,L20,DMSO,0.0,M,11.87772134466658
1976,147546,92.58194444444445,DMS53,L20,DMSO,0.0,M,11.901895270549195
1977,172258,112.16722222222221,DMS53,L20,DMSO,0.0,M,12.056748631919325
1978,144229,122.5352777777778,DMS53,L20,DMSO,0.0,M,11.879157593183207
1979,121092,142.95777777777778,DMS53,L20,DMSO,0.0,M,11.704305866252527
1980,107189,0.0,DMS53,L21,DMSO,0.0,M,11.582348910413575
1981,249279,18.535277777777782,DMS53,L21,DMSO,0.0,M,12.426328030103205
1982,261265,27.668055555555558,DMS53,L21,DMSO,0.0,M,12.473290496880852
1983,260440,48.96916666666666,DMS53,L21,DMSO,0.0,M,12.470127787350798
1984,236643,65.33749999999999,DMS53,L21,DMSO,0.0,M,12.374307955349055
1985,253606,78.59888888888888,DMS53,L21,DMSO,0.0,M,12.443537160571324
1986,264396,92.58194444444445,DMS53,L21,DMSO,0.0,M,12.48520325825219
1987,250174,112.16722222222221,DMS53,L21,DMSO,0.0,M,12.429911954748711
1988,215700,122.5352777777778,DMS53,L21,DMSO,0.0,M,12.281643832377247
1989,181651,142.95777777777778,DMS53,L21,DMSO,0.0,M,12.109842542726405
1990,1617,0.0,DMS53,L22,DMSO,0.0,M,7.388327859577108
1991,3686,18.535277777777782,DMS53,L22,DMSO,0.0,M,8.212297138229767
1992,4687,27.668055555555558,DMS53,L22,DMSO,0.0,M,8.452547997922705
1993,5005,48.96916666666666,DMS53,L22,DMSO,0.0,M,8.518192691749322
1994,5318,65.33749999999999,DMS53,L22,DMSO,0.0,M,8.578852571802965
1995,5097,78.59888888888888,DMS53,L22,DMSO,0.0,M,8.536407410340043
1996,5390,92.58194444444445,DMS53,L22,DMSO,0.0,M,8.592300663903043
1997,4743,112.16722222222221,DMS53,L22,DMSO,0.0,M,8.464425125877582
1998,5288,122.5352777777778,DMS53,L22,DMSO,0.0,M,8.573195381531523
1999,3261,142.95777777777778,DMS53,L22,DMSO,0.0,M,8.089789175789319
2000,76202,0.0,DMS53,M03,SNS-314,1e-05,M,11.241142988049463
2001,126723,18.535277777777782,DMS53,M03,SNS-314,1e-05,M,11.749758881010447
2002,137686,27.668055555555558,DMS53,M03,SNS-314,1e-05,M,11.832731009250224
2003,98978,48.96916666666666,DMS53,M03,SNS-314,1e-05,M,11.502652882199488
2004,116370,65.33749999999999,DMS53,M03,SNS-314,1e-05,M,11.664530049102122
2005,102605,78.59888888888888,DMS53,M03,SNS-314,1e-05,M,11.538641943474865
2006,82857,92.58194444444445,DMS53,M03,SNS-314,1e-05,M,11.324871509327874
2007,38436,112.16722222222221,DMS53,M03,SNS-314,1e-05,M,10.556749799397158
2008,27855,122.5352777777778,DMS53,M03,SNS-314,1e-05,M,10.234767762454917
2009,14716,142.95777777777778,DMS53,M03,SNS-314,1e-05,M,9.596690616224665
2010,85489,0.0,DMS53,M04,SNS-314,2.5e-06,M,11.356142991677329
2011,217937,18.535277777777782,DMS53,M04,SNS-314,2.5e-06,M,12.291961309179642
2012,183189,27.668055555555558,DMS53,M04,SNS-314,2.5e-06,M,12.118273685751353
2013,183012,48.96916666666666,DMS53,M04,SNS-314,2.5e-06,M,12.117307003444186
2014,204149,65.33749999999999,DMS53,M04,SNS-314,2.5e-06,M,12.226605398376675
2015,179757,78.59888888888888,DMS53,M04,SNS-314,2.5e-06,M,12.099361217801393
2016,152637,92.58194444444445,DMS53,M04,SNS-314,2.5e-06,M,11.93581783240092
2017,119645,112.16722222222221,DMS53,M04,SNS-314,2.5e-06,M,11.692284303913414
2018,119669,122.5352777777778,DMS53,M04,SNS-314,2.5e-06,M,11.692484877219453
2019,81977,142.95777777777778,DMS53,M04,SNS-314,2.5e-06,M,11.314193999097451
2020,218400,0.0,DMS53,M05,SNS-314,6.25e-07,M,12.294083522852885
2021,301118,18.535277777777782,DMS53,M05,SNS-314,6.25e-07,M,12.615257493486743
2022,295088,27.668055555555558,DMS53,M05,SNS-314,6.25e-07,M,12.595028895922587
2023,272230,48.96916666666666,DMS53,M05,SNS-314,6.25e-07,M,12.514402576205105
2024,246989,65.33749999999999,DMS53,M05,SNS-314,6.25e-07,M,12.417099080205471
2025,204574,78.59888888888888,DMS53,M05,SNS-314,6.25e-07,M,12.228685047200818
2026,239217,92.58194444444445,DMS53,M05,SNS-314,6.25e-07,M,12.385126368767358
2027,185534,112.16722222222221,DMS53,M05,SNS-314,6.25e-07,M,12.13099343264406
2028,178643,122.5352777777778,DMS53,M05,SNS-314,6.25e-07,M,12.093144679924304
2029,136275,142.95777777777778,DMS53,M05,SNS-314,6.25e-07,M,11.822430181932482
2030,131542,0.0,DMS53,M06,SNS-314,1.56e-07,M,11.787081471240285
2031,209469,18.535277777777782,DMS53,M06,SNS-314,1.56e-07,M,12.252331036035105
2032,227134,27.668055555555558,DMS53,M06,SNS-314,1.56e-07,M,12.333295430670136
2033,233232,48.96916666666666,DMS53,M06,SNS-314,1.56e-07,M,12.359788945313792
2034,212927,65.33749999999999,DMS53,M06,SNS-314,1.56e-07,M,12.268704662943914
2035,209009,78.59888888888888,DMS53,M06,SNS-314,1.56e-07,M,12.250132592220757
2036,173793,92.58194444444445,DMS53,M06,SNS-314,1.56e-07,M,12.065620214822806
2037,184093,112.16722222222221,DMS53,M06,SNS-314,1.56e-07,M,12.123196343684594
2038,164906,122.5352777777778,DMS53,M06,SNS-314,1.56e-07,M,12.013130893574045
2039,136416,142.95777777777778,DMS53,M06,SNS-314,1.56e-07,M,11.82346431956494
2040,125139,0.0,DMS53,M07,SNS-314,3.91e-08,M,11.737180398470402
2041,215176,18.535277777777782,DMS53,M07,SNS-314,3.91e-08,M,12.279211576886913
2042,225392,27.668055555555558,DMS53,M07,SNS-314,3.91e-08,M,12.325596387500088
2043,231649,48.96916666666666,DMS53,M07,SNS-314,3.91e-08,M,12.352978573978147
2044,257479,65.33749999999999,DMS53,M07,SNS-314,3.91e-08,M,12.458693442362213
2045,190607,78.59888888888888,DMS53,M07,SNS-314,3.91e-08,M,12.157968995655867
2046,156900,92.58194444444445,DMS53,M07,SNS-314,3.91e-08,M,11.963363938721125
2047,183500,112.16722222222221,DMS53,M07,SNS-314,3.91e-08,M,12.11996994647676
2048,172991,122.5352777777778,DMS53,M07,SNS-314,3.91e-08,M,12.06099484900528
2049,146688,142.95777777777778,DMS53,M07,SNS-314,3.91e-08,M,11.896063161194302
2050,121084,0.0,DMS53,M08,SNS-314,9.77e-09,M,11.704239798599227
2051,219863,18.535277777777782,DMS53,M08,SNS-314,9.77e-09,M,12.30075990408661
2052,233913,27.668055555555558,DMS53,M08,SNS-314,9.77e-09,M,12.362704530335193
2053,256503,48.96916666666666,DMS53,M08,SNS-314,9.77e-09,M,12.454895639430998
2054,280050,65.33749999999999,DMS53,M08,SNS-314,9.77e-09,M,12.542723437637978
2055,197629,78.59888888888888,DMS53,M08,SNS-314,9.77e-09,M,12.194146814661146
2056,198638,92.58194444444445,DMS53,M08,SNS-314,9.77e-09,M,12.199239351665796
2057,191632,112.16722222222221,DMS53,M08,SNS-314,9.77e-09,M,12.163332145187287
2058,153980,122.5352777777778,DMS53,M08,SNS-314,9.77e-09,M,11.944578002832039
2059,160092,142.95777777777778,DMS53,M08,SNS-314,9.77e-09,M,11.983503928966803
2060,155440,0.0,DMS53,M09,SNS-314,2.44e-09,M,11.954015084051322
2061,227174,18.535277777777782,DMS53,M09,SNS-314,2.44e-09,M,12.333471522661045
2062,253769,27.668055555555558,DMS53,M09,SNS-314,2.44e-09,M,12.444179683382291
2063,317131,48.96916666666666,DMS53,M09,SNS-314,2.44e-09,M,12.667070216706836
2064,290219,65.33749999999999,DMS53,M09,SNS-314,2.44e-09,M,12.578391089377234
2065,253550,78.59888888888888,DMS53,M09,SNS-314,2.44e-09,M,12.443316321223163
2066,236772,92.58194444444445,DMS53,M09,SNS-314,2.44e-09,M,12.374852931757461
2067,195755,112.16722222222221,DMS53,M09,SNS-314,2.44e-09,M,12.184619156311
2068,173673,122.5352777777778,DMS53,M09,SNS-314,2.44e-09,M,12.064929499732573
2069,177646,142.95777777777778,DMS53,M09,SNS-314,2.44e-09,M,12.087548085012171
2070,108163,0.0,DMS53,M10,SNS-314,6.1e-10,M,11.591394627578527
2071,172887,18.535277777777782,DMS53,M10,SNS-314,6.1e-10,M,12.060393480874698
2072,209292,27.668055555555558,DMS53,M10,SNS-314,6.1e-10,M,12.251485685056668
2073,199549,48.96916666666666,DMS53,M10,SNS-314,6.1e-10,M,12.203815099188954
2074,195511,65.33749999999999,DMS53,M10,SNS-314,6.1e-10,M,12.183371922809341
2075,174552,78.59888888888888,DMS53,M10,SNS-314,6.1e-10,M,12.069977970502489
2076,143268,92.58194444444445,DMS53,M10,SNS-314,6.1e-10,M,11.872472281133387
2077,206135,112.16722222222221,DMS53,M10,SNS-314,6.1e-10,M,12.236286572936184
2078,141450,122.5352777777778,DMS53,M10,SNS-314,6.1e-10,M,11.859701576729714
2079,128757,142.95777777777778,DMS53,M10,SNS-314,6.1e-10,M,11.765682185980086
2080,151389,0.0,DMS53,M11,SNS-314,1.53e-10,M,11.927607962128002
2081,224408,18.535277777777782,DMS53,M11,SNS-314,1.53e-10,M,12.321221102619095
2082,222923,27.668055555555558,DMS53,M11,SNS-314,1.53e-10,M,12.314581699335609
2083,282771,48.96916666666666,DMS53,M11,SNS-314,1.53e-10,M,12.552392661777475
2084,254932,65.33749999999999,DMS53,M11,SNS-314,1.53e-10,M,12.448752121912019
2085,199000,78.59888888888888,DMS53,M11,SNS-314,1.53e-10,M,12.201060103706627
2086,209125,92.58194444444445,DMS53,M11,SNS-314,1.53e-10,M,12.250687438289125
2087,197526,112.16722222222221,DMS53,M11,SNS-314,1.53e-10,M,12.193625500228414
2088,214863,122.5352777777778,DMS53,M11,SNS-314,1.53e-10,M,12.277755894703343
2089,180239,142.95777777777778,DMS53,M11,SNS-314,1.53e-10,M,12.102039026932724
2090,104476,0.0,DMS53,M12,SNS-314,0.0,M,11.556712658938169
2091,198415,18.535277777777782,DMS53,M12,SNS-314,0.0,M,12.198116075813715
2092,212478,27.668055555555558,DMS53,M12,SNS-314,0.0,M,12.266593732575304
2093,246326,48.96916666666666,DMS53,M12,SNS-314,0.0,M,12.414411140859695
2094,250601,65.33749999999999,DMS53,M12,SNS-314,0.0,M,12.431617311859126
2095,235013,78.59888888888888,DMS53,M12,SNS-314,0.0,M,12.367396110745185
2096,247798,92.58194444444445,DMS53,M12,SNS-314,0.0,M,12.42036917711959
2097,157806,112.16722222222221,DMS53,M12,SNS-314,0.0,M,11.96912170948475
2098,183629,122.5352777777778,DMS53,M12,SNS-314,0.0,M,12.120672696765132
2099,151684,142.95777777777778,DMS53,M12,SNS-314,0.0,M,11.92955468844915
2100,126421,0.0,DMS53,M13,DMSO,0.0,M,11.747372886135805
2101,233029,18.535277777777782,DMS53,M13,DMSO,0.0,M,12.35891818832221
2102,262539,27.668055555555558,DMS53,M13,DMSO,0.0,M,12.478154921406743
2103,268116,48.96916666666666,DMS53,M13,DMSO,0.0,M,12.499175001667487
2104,292894,65.33749999999999,DMS53,M13,DMSO,0.0,M,12.587566047798909
2105,247754,78.59888888888888,DMS53,M13,DMSO,0.0,M,12.420191597369671
2106,282544,92.58194444444445,DMS53,M13,DMSO,0.0,M,12.551589569652906
2107,228521,112.16722222222221,DMS53,M13,DMSO,0.0,M,12.339383388813419
2108,201134,122.5352777777778,DMS53,M13,DMSO,0.0,M,12.211726631584373
2109,183654,142.95777777777778,DMS53,M13,DMSO,0.0,M,12.120808831571471
2110,109418,0.0,DMS53,M14,DMSO,0.0,M,11.602930689256654
2111,180422,18.535277777777782,DMS53,M14,DMSO,0.0,M,12.103053830394726
2112,226470,27.668055555555558,DMS53,M14,DMSO,0.0,M,12.330367764801778
2113,241754,48.96916666666666,DMS53,M14,DMSO,0.0,M,12.395675959197273
2114,241175,65.33749999999999,DMS53,M14,DMSO,0.0,M,12.393278090038756
