,file_name,cell_count,plate_id,well
3235,M14_02_1_5_RFP_001.tif,904,35,M14
3236,C11_02_1_5_RFP_001.tif,383,35,C11
3237,M12_02_1_5_RFP_001.tif,994,35,M12
3238,C11_02_1_4_RFP_001.tif,106,35,C11
3239,B11_02_1_4_RFP_001.tif,97,35,B11
3240,D12_02_1_5_RFP_001.tif,466,35,D12
3241,J14_02_1_5_RFP_001.tif,781,35,J14
3242,I12_02_1_2_RFP_001.tif,921,35,I12
3243,J11_02_1_6_RFP_001.tif,753,35,J11
3244,G14_02_1_5_RFP_001.tif,503,35,G14
3245,N13_02_1_6_RFP_001.tif,1062,35,N13
3246,B14_02_1_1_RFP_001.tif,18,35,B14
3247,K14_02_1_4_RFP_001.tif,1539,35,K14
3248,F14_02_1_5_RFP_001.tif,605,35,F14
3249,J12_02_1_2_RFP_001.tif,935,35,J12
3250,E13_02_1_3_RFP_001.tif,220,35,E13
3251,C12_02_1_6_RFP_001.tif,429,35,C12
3252,B12_02_1_4_RFP_001.tif,119,35,B12
3253,F11_02_1_6_RFP_001.tif,640,35,F11
3254,M11_02_1_1_RFP_001.tif,705,35,M11
3255,O12_02_1_2_RFP_001.tif,854,35,O12
3256,D14_02_1_2_RFP_001.tif,246,35,D14
3257,H14_02_1_2_RFP_001.tif,891,35,H14
3258,J13_02_1_4_RFP_001.tif,1579,35,J13
3259,G13_02_1_5_RFP_001.tif,346,35,G13
3260,D14_02_1_3_RFP_001.tif,86,35,D14
3261,D13_02_1_6_RFP_001.tif,688,35,D13
3262,L14_02_1_2_RFP_001.tif,896,35,L14
3263,L14_02_1_6_RFP_001.tif,1015,35,L14
3264,K12_02_1_5_RFP_001.tif,840,35,K12
3265,H13_02_1_5_RFP_001.tif,588,35,H13
3266,H14_02_1_4_RFP_001.tif,1225,35,H14
3267,D12_02_1_4_RFP_001.tif,508,35,D12
3268,I11_02_1_2_RFP_001.tif,839,35,I11
3269,M12_02_1_2_RFP_001.tif,853,35,M12
3270,D11_02_1_1_RFP_001.tif,475,35,D11
3271,B13_02_1_2_RFP_001.tif,109,35,B13
3272,B14_02_1_6_RFP_001.tif,287,35,B14
3273,H13_02_1_3_RFP_001.tif,823,35,H13
3274,J12_02_1_4_RFP_001.tif,1271,35,J12
3275,K14_02_1_6_RFP_001.tif,1081,35,K14
3276,M11_02_1_6_RFP_001.tif,989,35,M11
3277,O11_02_1_2_RFP_001.tif,784,35,O11
3278,H14_02_1_6_RFP_001.tif,541,35,H14
3279,G14_02_1_3_RFP_001.tif,466,35,G14
3280,B13_02_1_6_RFP_001.tif,156,35,B13
3281,I14_02_1_1_RFP_001.tif,772,35,I14
3282,G11_02_1_5_RFP_001.tif,257,35,G11
3283,E13_02_1_5_RFP_001.tif,646,35,E13
3284,O14_02_1_6_RFP_001.tif,937,35,O14
3285,N12_02_1_2_RFP_001.tif,924,35,N12
3286,G11_02_1_2_RFP_001.tif,442,35,G11
3287,K14_02_1_3_RFP_001.tif,1175,35,K14
3288,G11_02_1_6_RFP_001.tif,352,35,G11
3289,H13_02_1_2_RFP_001.tif,984,35,H13
3290,E13_02_1_6_RFP_001.tif,728,35,E13
3291,J12_02_1_3_RFP_001.tif,1643,35,J12
3292,D14_02_1_1_RFP_001.tif,59,35,D14
3293,K12_02_1_1_RFP_001.tif,818,35,K12
3294,C14_02_1_5_RFP_001.tif,225,35,C14
3295,D12_02_1_1_RFP_001.tif,481,35,D12
3296,L12_02_1_2_RFP_001.tif,980,35,L12
3297,M13_02_1_4_RFP_001.tif,1833,35,M13
3298,J12_02_1_5_RFP_001.tif,811,35,J12
3299,G13_02_1_1_RFP_001.tif,757,35,G13
3300,N13_02_1_4_RFP_001.tif,1907,35,N13
3301,H14_02_1_1_RFP_001.tif,834,35,H14
3302,F12_02_1_5_RFP_001.tif,467,35,F12
3303,B12_02_1_6_RFP_001.tif,151,35,B12
3304,E13_02_1_1_RFP_001.tif,265,35,E13
3305,E11_02_1_6_RFP_001.tif,526,35,E11
3306,D11_02_1_6_RFP_001.tif,299,35,D11
3307,K11_02_1_5_RFP_001.tif,884,35,K11
3308,C14_02_1_4_RFP_001.tif,349,35,C14
3309,J14_02_1_4_RFP_001.tif,1379,35,J14
3310,O13_02_1_2_RFP_001.tif,833,35,O13
3311,N14_02_1_1_RFP_001.tif,642,35,N14
3312,M11_02_1_3_RFP_001.tif,1654,35,M11
3313,I14_02_1_3_RFP_001.tif,813,35,I14
3314,K13_02_1_5_RFP_001.tif,828,35,K13
3315,G14_02_1_1_RFP_001.tif,198,35,G14
3316,G12_02_1_1_RFP_001.tif,787,35,G12
3317,M12_02_1_4_RFP_001.tif,1684,35,M12
3318,F13_02_1_4_RFP_001.tif,1043,35,F13
3319,H11_02_1_2_RFP_001.tif,911,35,H11
3320,K12_02_1_6_RFP_001.tif,856,35,K12
3321,B11_02_1_5_RFP_001.tif,30,35,B11
3322,C13_02_1_6_RFP_001.tif,471,35,C13
3323,D11_02_1_5_RFP_001.tif,220,35,D11
3324,I11_02_1_6_RFP_001.tif,564,35,I11
3325,N11_02_1_5_RFP_001.tif,872,35,N11
3326,L11_02_1_1_RFP_001.tif,825,35,L11
3327,K11_02_1_4_RFP_001.tif,1083,35,K11
3328,J14_02_1_3_RFP_001.tif,997,35,J14
3329,C11_02_1_2_RFP_001.tif,99,35,C11
3330,D13_02_1_3_RFP_001.tif,392,35,D13
3331,E11_02_1_1_RFP_001.tif,108,35,E11
3332,E14_02_1_6_RFP_001.tif,875,35,E14
3333,C11_02_1_6_RFP_001.tif,227,35,C11
3334,J12_02_1_6_RFP_001.tif,789,35,J12
3335,B12_02_1_2_RFP_001.tif,302,35,B12
3336,J13_02_1_3_RFP_001.tif,1242,35,J13
3337,M13_02_1_3_RFP_001.tif,1791,35,M13
3338,J13_02_1_1_RFP_001.tif,849,35,J13
3339,L13_02_1_6_RFP_001.tif,1149,35,L13
3340,B11_02_1_1_RFP_001.tif,126,35,B11
3341,F12_02_1_2_RFP_001.tif,683,35,F12
3342,I13_02_1_1_RFP_001.tif,941,35,I13
3343,O13_02_1_4_RFP_001.tif,1631,35,O13
3344,F14_02_1_6_RFP_001.tif,820,35,F14
3345,N14_02_1_6_RFP_001.tif,1043,35,N14
3346,C13_02_1_4_RFP_001.tif,259,35,C13
3347,B13_02_1_3_RFP_001.tif,116,35,B13
3348,N12_02_1_6_RFP_001.tif,1061,35,N12
3349,N13_02_1_1_RFP_001.tif,794,35,N13
3350,I12_02_1_5_RFP_001.tif,380,35,I12
3351,L12_02_1_6_RFP_001.tif,1055,35,L12
3352,O12_02_1_3_RFP_001.tif,1611,35,O12
3353,B14_02_1_2_RFP_001.tif,119,35,B14
3354,M13_02_1_2_RFP_001.tif,912,35,M13
3355,N12_02_1_3_RFP_001.tif,1666,35,N12
3356,J12_02_1_1_RFP_001.tif,893,35,J12
3357,H12_02_1_1_RFP_001.tif,845,35,H12
3358,O11_02_1_6_RFP_001.tif,963,35,O11
3359,N14_02_1_5_RFP_001.tif,911,35,N14
3360,E13_02_1_3_RFP_001.tif,10,5,E13
3361,J11_02_1_6_RFP_001.tif,157,5,J11
3362,C11_02_1_2_RFP_001.tif,17,5,C11
3363,J14_02_1_5_RFP_001.tif,117,5,J14
3364,C14_02_1_4_RFP_001.tif,52,5,C14
3365,M14_02_1_4_RFP_001.tif,310,5,M14
3366,H12_02_1_4_RFP_001.tif,103,5,H12
3367,D12_02_1_5_RFP_001.tif,22,5,D12
3368,J13_02_1_4_RFP_001.tif,206,5,J13
3369,H13_02_1_1_RFP_001.tif,109,5,H13
3370,M13_02_1_3_RFP_001.tif,301,5,M13
3371,H11_02_1_2_RFP_001.tif,149,5,H11
3372,I14_02_1_3_RFP_001.tif,88,5,I14
3373,E11_02_1_3_RFP_001.tif,32,5,E11
3374,N11_02_1_6_RFP_001.tif,309,5,N11
3375,N13_02_1_3_RFP_001.tif,280,5,N13
3376,F12_02_1_1_RFP_001.tif,41,5,F12
3377,B11_02_1_3_RFP_001.tif,17,5,B11
3378,M12_02_1_2_RFP_001.tif,168,5,M12
3379,L11_02_1_1_RFP_001.tif,326,5,L11
3380,E14_02_1_1_RFP_001.tif,14,5,E14
3381,M14_02_1_3_RFP_001.tif,315,5,M14
3382,E13_02_1_1_RFP_001.tif,25,5,E13
3383,H11_02_1_3_RFP_001.tif,81,5,H11
3384,G14_02_1_5_RFP_001.tif,51,5,G14
3385,J13_02_1_5_RFP_001.tif,66,5,J13
3386,G12_02_1_1_RFP_001.tif,64,5,G12
3387,C13_02_1_4_RFP_001.tif,24,5,C13
3388,F13_02_1_5_RFP_001.tif,16,5,F13
3389,D13_02_1_5_RFP_001.tif,19,5,D13
3390,O14_02_1_5_RFP_001.tif,434,5,O14
3391,N11_02_1_1_RFP_001.tif,400,5,N11
3392,N12_02_1_2_RFP_001.tif,275,5,N12
3393,C13_02_1_6_RFP_001.tif,31,5,C13
3394,E11_02_1_2_RFP_001.tif,21,5,E11
3395,G11_02_1_1_RFP_001.tif,103,5,G11
3396,C11_02_1_6_RFP_001.tif,20,5,C11
3397,F13_02_1_2_RFP_001.tif,76,5,F13
3398,N14_02_1_1_RFP_001.tif,137,5,N14
3399,D13_02_1_3_RFP_001.tif,29,5,D13
3400,C11_02_1_3_RFP_001.tif,27,5,C11
3401,C11_02_1_5_RFP_001.tif,44,5,C11
3402,K11_02_1_6_RFP_001.tif,170,5,K11
3403,B11_02_1_2_RFP_001.tif,26,5,B11
3404,H12_02_1_3_RFP_001.tif,83,5,H12
3405,K13_02_1_2_RFP_001.tif,197,5,K13
3406,H14_02_1_4_RFP_001.tif,144,5,H14
3407,L14_02_1_3_RFP_001.tif,269,5,L14
3408,J11_02_1_4_RFP_001.tif,149,5,J11
3409,N14_02_1_5_RFP_001.tif,276,5,N14
3410,J14_02_1_2_RFP_001.tif,95,5,J14
3411,O12_02_1_4_RFP_001.tif,243,5,O12
3412,C14_02_1_6_RFP_001.tif,45,5,C14
3413,I11_02_1_4_RFP_001.tif,93,5,I11
3414,I11_02_1_1_RFP_001.tif,184,5,I11
3415,M14_02_1_1_RFP_001.tif,96,5,M14
3416,I12_02_1_4_RFP_001.tif,103,5,I12
3417,G11_02_1_4_RFP_001.tif,53,5,G11
3418,O14_02_1_2_RFP_001.tif,245,5,O14
3419,J12_02_1_4_RFP_001.tif,150,5,J12
3420,C12_02_1_1_RFP_001.tif,24,5,C12
3421,F14_02_1_3_RFP_001.tif,52,5,F14
3422,G14_02_1_1_RFP_001.tif,22,5,G14
3423,L11_02_1_4_RFP_001.tif,275,5,L11
3424,N14_02_1_6_RFP_001.tif,493,5,N14
3425,L11_02_1_5_RFP_001.tif,234,5,L11
3426,D12_02_1_6_RFP_001.tif,32,5,D12
3427,C14_02_1_3_RFP_001.tif,23,5,C14
3428,O11_02_1_5_RFP_001.tif,393,5,O11
3429,I11_02_1_5_RFP_001.tif,48,5,I11
3430,F14_02_1_4_RFP_001.tif,95,5,F14
3431,B12_02_1_6_RFP_001.tif,23,5,B12
3432,L14_02_1_2_RFP_001.tif,193,5,L14
3433,D12_02_1_4_RFP_001.tif,34,5,D12
3434,M12_02_1_1_RFP_001.tif,198,5,M12
3435,O14_02_1_1_RFP_001.tif,158,5,O14
3436,G12_02_1_6_RFP_001.tif,35,5,G12
3437,K12_02_1_5_RFP_001.tif,131,5,K12
3438,E11_02_1_4_RFP_001.tif,23,5,E11
3439,H14_02_1_3_RFP_001.tif,72,5,H14
3440,N13_02_1_1_RFP_001.tif,415,5,N13
3441,C14_02_1_1_RFP_001.tif,8,5,C14
3442,B14_02_1_4_RFP_001.tif,39,5,B14
3443,L13_02_1_2_RFP_001.tif,381,5,L13
3444,I12_02_1_1_RFP_001.tif,127,5,I12
3445,L12_02_1_1_RFP_001.tif,256,5,L12
3446,H12_02_1_1_RFP_001.tif,135,5,H12
3447,H14_02_1_5_RFP_001.tif,24,5,H14
3448,J14_02_1_4_RFP_001.tif,207,5,J14
3449,H13_02_1_4_RFP_001.tif,79,5,H13
3450,D14_02_1_4_RFP_001.tif,57,5,D14
3451,O14_02_1_6_RFP_001.tif,645,5,O14
3452,C13_02_1_3_RFP_001.tif,12,5,C13
3453,F14_02_1_1_RFP_001.tif,28,5,F14
3454,E14_02_1_6_RFP_001.tif,73,5,E14
3455,B12_02_1_4_RFP_001.tif,19,5,B12
3456,N11_02_1_2_RFP_001.tif,342,5,N11
3457,H12_02_1_6_RFP_001.tif,85,5,H12
3458,O11_02_1_6_RFP_001.tif,345,5,O11
3459,C14_02_1_2_RFP_001.tif,20,5,C14
3460,K14_02_1_2_RFP_001.tif,112,5,K14
3461,F13_02_1_4_RFP_001.tif,75,5,F13
3462,I14_02_1_1_RFP_001.tif,93,5,I14
3463,D12_02_1_2_RFP_001.tif,31,5,D12
3464,D12_02_1_1_RFP_001.tif,40,5,D12
3465,M11_02_1_5_RFP_001.tif,348,5,M11
3466,L14_02_1_1_RFP_001.tif,141,5,L14
3467,L12_02_1_4_RFP_001.tif,284,5,L12
3468,J12_02_1_2_RFP_001.tif,125,5,J12
3469,J12_02_1_3_RFP_001.tif,277,5,J12
3470,M12_02_1_3_RFP_001.tif,375,5,M12
3471,J11_02_1_1_RFP_001.tif,197,5,J11
3472,B11_02_1_4_RFP_001.tif,26,5,B11
3473,M13_02_1_6_RFP_001.tif,386,5,M13
3474,E13_02_1_6_RFP_001.tif,63,5,E13
3475,N12_02_1_6_RFP_001.tif,270,5,N12
3476,H14_02_1_2_RFP_001.tif,128,5,H14
3477,E14_02_1_4_RFP_001.tif,32,5,E14
3478,O13_02_1_1_RFP_001.tif,344,5,O13
3479,G13_02_1_1_RFP_001.tif,70,5,G13
3480,L12_02_1_5_RFP_001.tif,274,5,L12
3481,O12_02_1_3_RFP_001.tif,382,5,O12
3482,G13_02_1_3_RFP_001.tif,71,5,G13
3483,K13_02_1_3_RFP_001.tif,157,5,K13
3484,K12_02_1_2_RFP_001.tif,139,5,K12
3485,K11_02_1_1_RFP_001.tif,186,5,K11
3486,B12_02_1_3_RFP_001.tif,40,5,B12
3487,H13_02_1_5_RFP_001.tif,54,5,H13
3488,B12_02_1_5_RFP_001.tif,8,5,B12
3489,E13_02_1_4_RFP_001.tif,42,5,E13
3490,F13_02_1_3_RFP_001.tif,47,5,F13
3491,J14_02_1_6_RFP_001.tif,244,5,J14
3492,O14_02_1_3_RFP_001.tif,254,5,O14
3493,E12_02_1_3_RFP_001.tif,58,5,E12
3494,L11_02_1_3_RFP_001.tif,244,5,L11
3495,F11_02_1_2_RFP_001.tif,72,5,F11
3496,M12_02_1_6_RFP_001.tif,304,5,M12
3497,D13_02_1_4_RFP_001.tif,47,5,D13
3498,M14_02_1_6_RFP_001.tif,409,5,M14
3499,D13_02_1_2_RFP_001.tif,64,5,D13
3500,N13_02_1_4_RFP_001.tif,365,5,N13
3501,K13_02_1_5_RFP_001.tif,123,5,K13
3502,D13_02_1_6_RFP_001.tif,46,5,D13
3503,C13_02_1_1_RFP_001.tif,35,5,C13
3504,O12_02_1_2_RFP_001.tif,361,5,O12
3505,J13_02_1_1_RFP_001.tif,158,5,J13
3506,K14_02_1_3_RFP_001.tif,180,5,K14
3507,G11_02_1_3_RFP_001.tif,63,5,G11
3508,F11_02_1_5_RFP_001.tif,45,5,F11
3509,C14_02_1_5_RFP_001.tif,23,5,C14
3510,N12_02_1_4_RFP_001.tif,305,5,N12
3511,M13_02_1_5_RFP_001.tif,396,5,M13
3512,C13_02_1_2_RFP_001.tif,40,5,C13
3513,G11_02_1_6_RFP_001.tif,43,5,G11
3514,D11_02_1_3_RFP_001.tif,42,5,D11
3515,C12_02_1_3_RFP_001.tif,32,5,C12
3516,G11_02_1_5_RFP_001.tif,28,5,G11
3517,K13_02_1_4_RFP_001.tif,180,5,K13
3518,E12_02_1_2_RFP_001.tif,24,5,E12
3519,K12_02_1_4_RFP_001.tif,150,5,K12
3520,H14_02_1_6_RFP_001.tif,67,5,H14
3521,G12_02_1_5_RFP_001.tif,30,5,G12
3522,E14_02_1_3_RFP_001.tif,18,5,E14
3523,L14_02_1_6_RFP_001.tif,371,5,L14
3524,O13_02_1_4_RFP_001.tif,375,5,O13
3525,I12_02_1_5_RFP_001.tif,36,5,I12
3526,H11_02_1_4_RFP_001.tif,80,5,H11
3527,I12_02_1_3_RFP_001.tif,152,5,I12
3528,D14_02_1_1_RFP_001.tif,7,5,D14
3529,K13_02_1_1_RFP_001.tif,169,5,K13
3530,C12_02_1_4_RFP_001.tif,29,5,C12
3531,C11_02_1_4_RFP_001.tif,16,5,C11
3532,M11_02_1_4_RFP_001.tif,250,5,M11
3533,M13_02_1_4_RFP_001.tif,327,5,M13
3534,N13_02_1_6_RFP_001.tif,301,5,N13
3535,J12_02_1_1_RFP_001.tif,172,5,J12
3536,I14_02_1_2_RFP_001.tif,143,5,I14
3537,C13_02_1_5_RFP_001.tif,12,5,C13
3538,E11_02_1_6_RFP_001.tif,55,5,E11
3539,N11_02_1_3_RFP_001.tif,350,5,N11
3540,B14_02_1_2_RFP_001.tif,32,5,B14
3541,J13_02_1_2_RFP_001.tif,242,5,J13
3542,L11_02_1_6_RFP_001.tif,227,5,L11
3543,F12_02_1_2_RFP_001.tif,77,5,F12
3544,O13_02_1_6_RFP_001.tif,409,5,O13
3545,O12_02_1_5_RFP_001.tif,367,5,O12
3546,D14_02_1_2_RFP_001.tif,24,5,D14
3547,B14_02_1_5_RFP_001.tif,15,5,B14
3548,J11_02_1_5_RFP_001.tif,142,5,J11
3549,I12_02_1_2_RFP_001.tif,146,5,I12
3550,H11_02_1_5_RFP_001.tif,40,5,H11
3551,B12_02_1_1_RFP_001.tif,41,5,B12
3552,D11_02_1_6_RFP_001.tif,29,5,D11
3553,H13_02_1_3_RFP_001.tif,61,5,H13
3554,E12_02_1_4_RFP_001.tif,41,5,E12
3555,K14_02_1_4_RFP_001.tif,190,5,K14
3556,G14_02_1_2_RFP_001.tif,56,5,G14
3557,I12_02_1_6_RFP_001.tif,65,5,I12
3558,M11_02_1_2_RFP_001.tif,183,5,M11
3559,C11_02_1_1_RFP_001.tif,10,5,C11
3560,F13_02_1_1_RFP_001.tif,90,5,F13
3561,N12_02_1_1_RFP_001.tif,327,5,N12
3562,J14_02_1_1_RFP_001.tif,73,5,J14
3563,D14_02_1_6_RFP_001.tif,80,5,D14
3564,N14_02_1_3_RFP_001.tif,295,5,N14
3565,B11_02_1_1_RFP_001.tif,30,5,B11
3566,F11_02_1_1_RFP_001.tif,53,5,F11
3567,D12_02_1_3_RFP_001.tif,56,5,D12
3568,H11_02_1_1_RFP_001.tif,125,5,H11
3569,F12_02_1_3_RFP_001.tif,91,5,F12
3570,O13_02_1_5_RFP_001.tif,344,5,O13
3571,D11_02_1_5_RFP_001.tif,17,5,D11
3572,J14_02_1_3_RFP_001.tif,141,5,J14
3573,B13_02_1_4_RFP_001.tif,29,5,B13
3574,G14_02_1_6_RFP_001.tif,92,5,G14
3575,M11_02_1_3_RFP_001.tif,369,5,M11
3576,F14_02_1_2_RFP_001.tif,44,5,F14
3577,J12_02_1_6_RFP_001.tif,114,5,J12
3578,G12_02_1_2_RFP_001.tif,76,5,G12
3579,E12_02_1_6_RFP_001.tif,61,5,E12
3580,G11_02_1_2_RFP_001.tif,56,5,G11
3581,K11_02_1_2_RFP_001.tif,120,5,K11
3582,O12_02_1_6_RFP_001.tif,319,5,O12
3583,E11_02_1_5_RFP_001.tif,84,5,E11
3584,M12_02_1_4_RFP_001.tif,239,5,M12
3585,O13_02_1_3_RFP_001.tif,396,5,O13
3586,D11_02_1_2_RFP_001.tif,45,5,D11
3587,H13_02_1_2_RFP_001.tif,167,5,H13
3588,G13_02_1_4_RFP_001.tif,79,5,G13
3589,M14_02_1_5_RFP_001.tif,348,5,M14
3590,C12_02_1_2_RFP_001.tif,33,5,C12
3591,O11_02_1_4_RFP_001.tif,304,5,O11
3592,H14_02_1_1_RFP_001.tif,115,5,H14
3593,K13_02_1_6_RFP_001.tif,152,5,K13
3594,N13_02_1_5_RFP_001.tif,263,5,N13
3595,N12_02_1_3_RFP_001.tif,500,5,N12
3596,H12_02_1_5_RFP_001.tif,63,5,H12
3597,M11_02_1_1_RFP_001.tif,140,5,M11
3598,D11_02_1_4_RFP_001.tif,44,5,D11
3599,O11_02_1_1_RFP_001.tif,254,5,O11
3600,I14_02_1_4_RFP_001.tif,119,5,I14
3601,E11_02_1_1_RFP_001.tif,17,5,E11
3602,B13_02_1_5_RFP_001.tif,8,5,B13
3603,O11_02_1_3_RFP_001.tif,582,5,O11
3604,E14_02_1_2_RFP_001.tif,26,5,E14
3605,F11_02_1_4_RFP_001.tif,71,5,F11
3606,F12_02_1_4_RFP_001.tif,61,5,F12
3607,G14_02_1_4_RFP_001.tif,65,5,G14
3608,E13_02_1_2_RFP_001.tif,34,5,E13
3609,N11_02_1_4_RFP_001.tif,433,5,N11
3610,J13_02_1_6_RFP_001.tif,144,5,J13
3611,I13_02_1_4_RFP_001.tif,116,5,I13
3612,I11_02_1_3_RFP_001.tif,93,5,I11
3613,B13_02_1_1_RFP_001.tif,35,5,B13
3614,G12_02_1_4_RFP_001.tif,64,5,G12
3615,B11_02_1_6_RFP_001.tif,21,5,B11
3616,L12_02_1_2_RFP_001.tif,345,5,L12
3617,M13_02_1_1_RFP_001.tif,122,5,M13
3618,K11_02_1_3_RFP_001.tif,168,5,K11
3619,I14_02_1_5_RFP_001.tif,40,5,I14
3620,O12_02_1_1_RFP_001.tif,402,5,O12
3621,B13_02_1_6_RFP_001.tif,16,5,B13
3622,L13_02_1_4_RFP_001.tif,334,5,L13
3623,F12_02_1_5_RFP_001.tif,29,5,F12
3624,L13_02_1_5_RFP_001.tif,147,5,L13
3625,I11_02_1_6_RFP_001.tif,78,5,I11
3626,B11_02_1_5_RFP_001.tif,9,5,B11
3627,G14_02_1_3_RFP_001.tif,39,5,G14
3628,K14_02_1_1_RFP_001.tif,79,5,K14
3629,I13_02_1_5_RFP_001.tif,35,5,I13
3630,L11_02_1_2_RFP_001.tif,338,5,L11
3631,D14_02_1_3_RFP_001.tif,10,5,D14
3632,N13_02_1_2_RFP_001.tif,359,5,N13
3633,B14_02_1_3_RFP_001.tif,12,5,B14
3634,E12_02_1_5_RFP_001.tif,51,5,E12
3635,B12_02_1_2_RFP_001.tif,38,5,B12
3636,G13_02_1_2_RFP_001.tif,62,5,G13
3637,L13_02_1_1_RFP_001.tif,264,5,L13
3638,H13_02_1_6_RFP_001.tif,74,5,H13
3639,F14_02_1_5_RFP_001.tif,61,5,F14
3640,N11_02_1_5_RFP_001.tif,275,5,N11
3641,K12_02_1_6_RFP_001.tif,128,5,K12
3642,I13_02_1_3_RFP_001.tif,55,5,I13
3643,L14_02_1_4_RFP_001.tif,367,5,L14
3644,O14_02_1_4_RFP_001.tif,379,5,O14
3645,F14_02_1_6_RFP_001.tif,86,5,F14
3646,E14_02_1_5_RFP_001.tif,65,5,E14
3647,L12_02_1_6_RFP_001.tif,210,5,L12
3648,J11_02_1_2_RFP_001.tif,133,5,J11
3649,M11_02_1_6_RFP_001.tif,324,5,M11
3650,F13_02_1_6_RFP_001.tif,52,5,F13
3651,F11_02_1_6_RFP_001.tif,70,5,F11
3652,L13_02_1_6_RFP_001.tif,277,5,L13
3653,K11_02_1_5_RFP_001.tif,196,5,K11
3654,I14_02_1_6_RFP_001.tif,88,5,I14
3655,N14_02_1_2_RFP_001.tif,266,5,N14
3656,L12_02_1_3_RFP_001.tif,263,5,L12
3657,G13_02_1_6_RFP_001.tif,42,5,G13
3658,B14_02_1_6_RFP_001.tif,34,5,B14
3659,J11_02_1_3_RFP_001.tif,167,5,J11
3660,B13_02_1_2_RFP_001.tif,43,5,B13
3661,K12_02_1_3_RFP_001.tif,310,5,K12
3662,K12_02_1_1_RFP_001.tif,170,5,K12
3663,I13_02_1_2_RFP_001.tif,124,5,I13
3664,I13_02_1_6_RFP_001.tif,78,5,I13
3665,M12_02_1_5_RFP_001.tif,403,5,M12
3666,C12_02_1_6_RFP_001.tif,21,5,C12
3667,G12_02_1_3_RFP_001.tif,63,5,G12
3668,M14_02_1_2_RFP_001.tif,156,5,M14
3669,I13_02_1_1_RFP_001.tif,138,5,I13
3670,F11_02_1_3_RFP_001.tif,56,5,F11
3671,J12_02_1_5_RFP_001.tif,113,5,J12
3672,D14_02_1_5_RFP_001.tif,46,5,D14
3673,K14_02_1_6_RFP_001.tif,216,5,K14
3674,F12_02_1_6_RFP_001.tif,43,5,F12
3675,B14_02_1_1_RFP_001.tif,7,5,B14
3676,O13_02_1_2_RFP_001.tif,350,5,O13
3677,I11_02_1_2_RFP_001.tif,107,5,I11
3678,K11_02_1_4_RFP_001.tif,156,5,K11
3679,D13_02_1_1_RFP_001.tif,31,5,D13
3680,G13_02_1_5_RFP_001.tif,32,5,G13
3681,N14_02_1_4_RFP_001.tif,493,5,N14
3682,K14_02_1_5_RFP_001.tif,149,5,K14
3683,B13_02_1_3_RFP_001.tif,16,5,B13
3684,H12_02_1_2_RFP_001.tif,135,5,H12
3685,O11_02_1_2_RFP_001.tif,212,5,O11
3686,E12_02_1_1_RFP_001.tif,19,5,E12
3687,M13_02_1_2_RFP_001.tif,223,5,M13
3688,L13_02_1_3_RFP_001.tif,189,5,L13
3689,D11_02_1_1_RFP_001.tif,53,5,D11
3690,E13_02_1_5_RFP_001.tif,49,5,E13
3691,L14_02_1_5_RFP_001.tif,329,5,L14
3692,H11_02_1_6_RFP_001.tif,76,5,H11
3693,J13_02_1_3_RFP_001.tif,123,5,J13
3694,N12_02_1_5_RFP_001.tif,330,5,N12
3695,C12_02_1_5_RFP_001.tif,11,5,C12
3696,I12_02_1_1_RFP_001.tif,882,33,I12
3697,H12_02_1_6_RFP_001.tif,737,33,H12
3698,N11_02_1_6_RFP_001.tif,1005,33,N11
3699,I12_02_1_2_RFP_001.tif,936,33,I12
3700,C14_02_1_5_RFP_001.tif,204,33,C14
3701,G14_02_1_1_RFP_001.tif,196,33,G14
3702,I14_02_1_3_RFP_001.tif,775,33,I14
3703,D11_02_1_5_RFP_001.tif,225,33,D11
3704,B14_02_1_1_RFP_001.tif,15,33,B14
3705,E14_02_1_5_RFP_001.tif,734,33,E14
3706,N12_02_1_5_RFP_001.tif,971,33,N12
3707,F14_02_1_5_RFP_001.tif,606,33,F14
3708,B11_02_1_6_RFP_001.tif,132,33,B11
3709,K13_02_1_4_RFP_001.tif,1573,33,K13
3710,G13_02_1_2_RFP_001.tif,666,33,G13
3711,O13_02_1_6_RFP_001.tif,908,33,O13
3712,N12_02_1_2_RFP_001.tif,928,33,N12
3713,F13_02_1_4_RFP_001.tif,945,33,F13
3714,G11_02_1_5_RFP_001.tif,250,33,G11
3715,K11_02_1_4_RFP_001.tif,987,33,K11
3716,H14_02_1_6_RFP_001.tif,495,33,H14
3717,C12_02_1_2_RFP_001.tif,386,33,C12
3718,I11_02_1_5_RFP_001.tif,263,33,I11
3719,F14_02_1_4_RFP_001.tif,942,33,F14
3720,M12_02_1_2_RFP_001.tif,829,33,M12
3721,C11_02_1_2_RFP_001.tif,99,33,C11
3722,J13_02_1_2_RFP_001.tif,997,33,J13
3723,E12_02_1_4_RFP_001.tif,562,33,E12
3724,L14_02_1_4_RFP_001.tif,1843,33,L14
3725,I14_02_1_2_RFP_001.tif,943,33,I14
3726,N12_02_1_4_RFP_001.tif,1773,33,N12
3727,K12_02_1_5_RFP_001.tif,789,33,K12
3728,F11_02_1_6_RFP_001.tif,625,33,F11
3729,O11_02_1_1_RFP_001.tif,777,33,O11
3730,G11_02_1_1_RFP_001.tif,673,33,G11
3731,C11_02_1_1_RFP_001.tif,53,33,C11
3732,K12_02_1_1_RFP_001.tif,842,33,K12
