index,RLU,TotHour,cell.line,well,drug1,drug1.conc,drug1.units,log_RLU
1125,5561,81.54361111,H526,J03,SCH-1473759,1.00E-05,M,8.623533227
1126,5634,92.8325,H526,J03,SCH-1473759,1.00E-05,M,8.636574948
1127,4981,109.8247222,H526,J03,SCH-1473759,1.00E-05,M,8.513385953
1128,10039,0,H526,J04,SCH-1473759,2.50E-06,M,9.214232787
1129,13012,11.43333333,H526,J04,SCH-1473759,2.50E-06,M,9.473627288
1130,24355,35.80138889,H526,J04,SCH-1473759,2.50E-06,M,10.10049245
1131,31816,48.19972222,H526,J04,SCH-1473759,2.50E-06,M,10.36772459
1132,45247,60.98861111,H526,J04,SCH-1473759,2.50E-06,M,10.71989165
1133,57225,81.54361111,H526,J04,SCH-1473759,2.50E-06,M,10.95474614
1134,88116,92.8325,H526,J04,SCH-1473759,2.50E-06,M,11.38640941
1135,101980,109.8247222,H526,J04,SCH-1473759,2.50E-06,M,11.53253199
1136,10175,0,H526,J05,SCH-1473759,6.25E-07,M,9.22768901
1137,15276,11.43333333,H526,J05,SCH-1473759,6.25E-07,M,9.634038248
1138,32551,35.80138889,H526,J05,SCH-1473759,6.25E-07,M,10.39056337
1139,53738,48.19972222,H526,J05,SCH-1473759,6.25E-07,M,10.89187567
1140,72872,60.98861111,H526,J05,SCH-1473759,6.25E-07,M,11.19645976
1141,120820,81.54361111,H526,J05,SCH-1473759,6.25E-07,M,11.70205711
1142,207774,92.8325,H526,J05,SCH-1473759,6.25E-07,M,12.24420623
1143,148422,109.8247222,H526,J05,SCH-1473759,6.25E-07,M,11.90781485
1144,7891,0,H526,J06,SCH-1473759,1.56E-07,M,8.973478149
1145,13430,11.43333333,H526,J06,SCH-1473759,1.56E-07,M,9.50524629
1146,32587,35.80138889,H526,J06,SCH-1473759,1.56E-07,M,10.39166871
1147,55402,48.19972222,H526,J06,SCH-1473759,1.56E-07,M,10.92237097
1148,81287,60.98861111,H526,J06,SCH-1473759,1.56E-07,M,11.30574138
1149,91059,81.54361111,H526,J06,SCH-1473759,1.56E-07,M,11.41926293
1150,114215,92.8325,H526,J06,SCH-1473759,1.56E-07,M,11.64583792
1151,140114,109.8247222,H526,J06,SCH-1473759,1.56E-07,M,11.85021166
1152,7942,0,H526,J07,SCH-1473759,3.91E-08,M,8.979920412
1153,12124,11.43333333,H526,J07,SCH-1473759,3.91E-08,M,9.402942238
1154,28977,35.80138889,H526,J07,SCH-1473759,3.91E-08,M,10.27425769
1155,41376,48.19972222,H526,J07,SCH-1473759,3.91E-08,M,10.63045628
1156,67968,60.98861111,H526,J07,SCH-1473759,3.91E-08,M,11.12679229
1157,94491,81.54361111,H526,J07,SCH-1473759,3.91E-08,M,11.45625987
1158,124478,92.8325,H526,J07,SCH-1473759,3.91E-08,M,11.73188427
1159,145606,109.8247222,H526,J07,SCH-1473759,3.91E-08,M,11.88865962
1160,10403,0,H526,J08,SCH-1473759,9.77E-09,M,9.249849505
1161,14124,11.43333333,H526,J08,SCH-1473759,9.77E-09,M,9.555630757
1162,29739,35.80138889,H526,J08,SCH-1473759,9.77E-09,M,10.30021459
1163,45130,48.19972222,H526,J08,SCH-1473759,9.77E-09,M,10.71730249
1164,65340,60.98861111,H526,J08,SCH-1473759,9.77E-09,M,11.08735969
1165,88930,81.54361111,H526,J08,SCH-1473759,9.77E-09,M,11.39560482
1166,104801,92.8325,H526,J08,SCH-1473759,9.77E-09,M,11.55981859
1167,111512,109.8247222,H526,J08,SCH-1473759,9.77E-09,M,11.62188749
1168,15982,0,H526,J09,SCH-1473759,2.44E-09,M,9.679218368
1169,21915,11.43333333,H526,J09,SCH-1473759,2.44E-09,M,9.994926613
1170,49602,35.80138889,H526,J09,SCH-1473759,2.44E-09,M,10.81178643
1171,72266,48.19972222,H526,J09,SCH-1473759,2.44E-09,M,11.18810903
1172,85636,60.98861111,H526,J09,SCH-1473759,2.44E-09,M,11.35786103
1173,112574,81.54361111,H526,J09,SCH-1473759,2.44E-09,M,11.63136606
1174,140867,92.8325,H526,J09,SCH-1473759,2.44E-09,M,11.85557146
1175,141181,109.8247222,H526,J09,SCH-1473759,2.44E-09,M,11.85779803
1176,9169,0,H526,J10,SCH-1473759,6.10E-10,M,9.123583508
1177,12492,11.43333333,H526,J10,SCH-1473759,6.10E-10,M,9.432843718
1178,31158,35.80138889,H526,J10,SCH-1473759,6.10E-10,M,10.34682631
1179,49415,48.19972222,H526,J10,SCH-1473759,6.10E-10,M,10.8080093
1180,66628,60.98861111,H526,J10,SCH-1473759,6.10E-10,M,11.10688019
1181,67462,81.54361111,H526,J10,SCH-1473759,6.10E-10,M,11.11931976
1182,89325,92.8325,H526,J10,SCH-1473759,6.10E-10,M,11.40003668
1183,93398,109.8247222,H526,J10,SCH-1473759,6.10E-10,M,11.44462521
1184,17001,0,H526,J11,SCH-1473759,1.53E-10,M,9.741027445
1185,22771,11.43333333,H526,J11,SCH-1473759,1.53E-10,M,10.03324308
1186,61143,35.80138889,H526,J11,SCH-1473759,1.53E-10,M,11.02097066
1187,78574,48.19972222,H526,J11,SCH-1473759,1.53E-10,M,11.27179613
1188,118178,60.98861111,H526,J11,SCH-1473759,1.53E-10,M,11.67994724
1189,130198,81.54361111,H526,J11,SCH-1473759,1.53E-10,M,11.77681165
1190,148630,92.8325,H526,J11,SCH-1473759,1.53E-10,M,11.90921528
1191,197669,109.8247222,H526,J11,SCH-1473759,1.53E-10,M,12.19434919
1192,11127,0,H526,J12,SCH-1473759,0,M,9.317129866
1193,11398,11.43333333,H526,J12,SCH-1473759,0,M,9.34119318
1194,19376,35.80138889,H526,J12,SCH-1473759,0,M,9.871790466
1195,13579,48.19972222,H526,J12,SCH-1473759,0,M,9.516279761
1196,9903,60.98861111,H526,J12,SCH-1473759,0,M,9.200593021
1197,6382,81.54361111,H526,J12,SCH-1473759,0,M,8.761236807
1198,2721,92.8325,H526,J12,SCH-1473759,0,M,7.908754739
1199,3108,109.8247222,H526,J12,SCH-1473759,0,M,8.041734711
1200,18953,0,H526,J13,etoposide,1.00E-05,M,9.849717509
1201,12545,11.43333333,H526,J13,etoposide,1.00E-05,M,9.437077459
1202,2280,35.80138889,H526,J13,etoposide,1.00E-05,M,7.731930722
1203,2604,48.19972222,H526,J13,etoposide,1.00E-05,M,7.864804003
1204,2132,60.98861111,H526,J13,etoposide,1.00E-05,M,7.664815785
1205,1861,81.54361111,H526,J13,etoposide,1.00E-05,M,7.528869257
1206,2997,92.8325,H526,J13,etoposide,1.00E-05,M,8.005367067
1207,1037,109.8247222,H526,J13,etoposide,1.00E-05,M,6.944087208
1208,8104,0,H526,J14,etoposide,2.50E-06,M,9.000113046
1209,6280,11.43333333,H526,J14,etoposide,2.50E-06,M,8.745125259
1210,6440,35.80138889,H526,J14,etoposide,2.50E-06,M,8.770283819
1211,5314,48.19972222,H526,J14,etoposide,2.50E-06,M,8.578100126
1212,2749,60.98861111,H526,J14,etoposide,2.50E-06,M,7.918992488
1213,2228,81.54361111,H526,J14,etoposide,2.50E-06,M,7.708859601
1214,1841,92.8325,H526,J14,etoposide,2.50E-06,M,7.518064181
1215,2158,109.8247222,H526,J14,etoposide,2.50E-06,M,7.676937146
1216,14350,0,H526,J15,etoposide,6.25E-07,M,9.571505221
1217,11785,11.43333333,H526,J15,etoposide,6.25E-07,M,9.374582815
1218,16838,35.80138889,H526,J15,etoposide,6.25E-07,M,9.731393516
1219,13328,48.19972222,H526,J15,etoposide,6.25E-07,M,9.497622364
1220,12415,60.98861111,H526,J15,etoposide,6.25E-07,M,9.426660698
1221,3782,81.54361111,H526,J15,etoposide,6.25E-07,M,8.238008249
1222,2464,92.8325,H526,J15,etoposide,6.25E-07,M,7.809541325
1223,1215,109.8247222,H526,J15,etoposide,6.25E-07,M,7.102499356
1224,6115,0,H526,J16,etoposide,1.56E-07,M,8.718500048
1225,5754,11.43333333,H526,J16,etoposide,1.56E-07,M,8.657650544
1226,8036,35.80138889,H526,J16,etoposide,1.56E-07,M,8.991686726
1227,5030,48.19972222,H526,J16,etoposide,1.56E-07,M,8.523175263
1228,5108,60.98861111,H526,J16,etoposide,1.56E-07,M,8.538563217
1229,1934,81.54361111,H526,J16,etoposide,1.56E-07,M,7.567345676
1230,2262,92.8325,H526,J16,etoposide,1.56E-07,M,7.724004657
1231,1332,109.8247222,H526,J16,etoposide,1.56E-07,M,7.194436851
1232,13673,0,H526,J17,etoposide,3.91E-08,M,9.523178364
1233,13840,11.43333333,H526,J17,etoposide,3.91E-08,M,9.535318229
1234,6980,35.80138889,H526,J17,etoposide,3.91E-08,M,8.850804196
1235,5960,48.19972222,H526,J17,etoposide,3.91E-08,M,8.69282576
1236,3809,60.98861111,H526,J17,etoposide,3.91E-08,M,8.245121966
1237,2683,81.54361111,H526,J17,etoposide,3.91E-08,M,7.89469085
1238,1893,92.8325,H526,J17,etoposide,3.91E-08,M,7.545918151
1239,2184,109.8247222,H526,J17,etoposide,3.91E-08,M,7.688913337
1240,11534,0,H526,J18,etoposide,9.77E-09,M,9.353054474
1241,4889,11.43333333,H526,J18,etoposide,9.77E-09,M,8.494743063
1242,2041,35.80138889,H526,J18,etoposide,9.77E-09,M,7.621195163
1243,1186,48.19972222,H526,J18,etoposide,9.77E-09,M,7.07834158
1244,838,60.98861111,H526,J18,etoposide,9.77E-09,M,6.7310181
1245,1689,81.54361111,H526,J18,etoposide,9.77E-09,M,7.431891917
1246,3308,92.8325,H526,J18,etoposide,9.77E-09,M,8.104099056
1247,1240,109.8247222,H526,J18,etoposide,9.77E-09,M,7.122866659
1248,15276,0,H526,J19,etoposide,2.44E-09,M,9.634038248
1249,11138,11.43333333,H526,J19,etoposide,2.44E-09,M,9.318117964
1250,2592,35.80138889,H526,J19,etoposide,2.44E-09,M,7.860185057
1251,1460,48.19972222,H526,J19,etoposide,2.44E-09,M,7.286191715
1252,1921,60.98861111,H526,J19,etoposide,2.44E-09,M,7.560601163
1253,1894,81.54361111,H526,J19,etoposide,2.44E-09,M,7.546446274
1254,1025,92.8325,H526,J19,etoposide,2.44E-09,M,6.932447892
1255,1929,109.8247222,H526,J19,etoposide,2.44E-09,M,7.564757013
1256,15895,0,H526,J20,etoposide,6.10E-10,M,9.673759873
1257,16491,11.43333333,H526,J20,etoposide,6.10E-10,M,9.710570057
1258,12424,35.80138889,H526,J20,etoposide,6.10E-10,M,9.427385365
1259,8628,48.19972222,H526,J20,etoposide,6.10E-10,M,9.062768008
1260,6907,60.98861111,H526,J20,etoposide,6.10E-10,M,8.840290669
1261,1721,81.54361111,H526,J20,etoposide,6.10E-10,M,7.450660796
1262,1526,92.8325,H526,J20,etoposide,6.10E-10,M,7.330405212
1263,1730,109.8247222,H526,J20,etoposide,6.10E-10,M,7.455876687
1264,12323,0,H526,J21,etoposide,1.53E-10,M,9.419222714
1265,7982,11.43333333,H526,J21,etoposide,1.53E-10,M,8.984944286
1266,2778,35.80138889,H526,J21,etoposide,1.53E-10,M,7.929486523
1267,1337,48.19972222,H526,J21,etoposide,1.53E-10,M,7.198183577
1268,1681,60.98861111,H526,J21,etoposide,1.53E-10,M,7.427144133
1269,2668,81.54361111,H526,J21,etoposide,1.53E-10,M,7.889084407
1270,1632,92.8325,H526,J21,etoposide,1.53E-10,M,7.397561536
1271,1485,109.8247222,H526,J21,etoposide,1.53E-10,M,7.303170051
1272,29216,0,H526,J22,etoposide,0,M,10.28247178
1273,18363,11.43333333,H526,J22,etoposide,0,M,9.81809305
1274,14489,35.80138889,H526,J22,etoposide,0,M,9.58114502
1275,16205,48.19972222,H526,J22,etoposide,0,M,9.693075116
1276,8806,60.98861111,H526,J22,etoposide,0,M,9.083188586
1277,5916,81.54361111,H526,J22,etoposide,0,M,8.685415824
1278,3943,92.8325,H526,J22,etoposide,0,M,8.279697134
1279,1384,109.8247222,H526,J22,etoposide,0,M,7.232733136
1280,21046,0,H526,K03,SCH-1473759,1.00E-05,M,9.954465797
1281,25996,11.43333333,H526,K03,SCH-1473759,1.00E-05,M,10.16569796
1282,25919,35.80138889,H526,K03,SCH-1473759,1.00E-05,M,10.16273157
1283,27590,48.19972222,H526,K03,SCH-1473759,1.00E-05,M,10.22520867
1284,41751,60.98861111,H526,K03,SCH-1473759,1.00E-05,M,10.63947868
1285,68424,81.54361111,H526,K03,SCH-1473759,1.00E-05,M,11.13347892
1286,86422,92.8325,H526,K03,SCH-1473759,1.00E-05,M,11.36699755
1287,103808,109.8247222,H526,K03,SCH-1473759,1.00E-05,M,11.55029832
1288,7718,0,H526,K04,SCH-1473759,2.50E-06,M,8.951310542
1289,11373,11.43333333,H526,K04,SCH-1473759,2.50E-06,M,9.338997404
1290,22400,35.80138889,H526,K04,SCH-1473759,2.50E-06,M,10.01681624
1291,27603,48.19972222,H526,K04,SCH-1473759,2.50E-06,M,10.22567974
1292,39565,60.98861111,H526,K04,SCH-1473759,2.50E-06,M,10.58570017
1293,69575,81.54361111,H526,K04,SCH-1473759,2.50E-06,M,11.15016059
1294,83870,92.8325,H526,K04,SCH-1473759,2.50E-06,M,11.33702326
1295,82452,109.8247222,H526,K04,SCH-1473759,2.50E-06,M,11.31997158
1296,13067,0,H526,K05,SCH-1473759,6.25E-07,M,9.477845247
1297,25536,11.43333333,H526,K05,SCH-1473759,6.25E-07,M,10.1478445
1298,45918,35.80138889,H526,K05,SCH-1473759,6.25E-07,M,10.73461248
1299,73025,48.19972222,H526,K05,SCH-1473759,6.25E-07,M,11.19855713
1300,107065,60.98861111,H526,K05,SCH-1473759,6.25E-07,M,11.58119141
1301,172413,81.54361111,H526,K05,SCH-1473759,6.25E-07,M,12.05764804
1302,223221,92.8325,H526,K05,SCH-1473759,6.25E-07,M,12.31591759
1303,278317,109.8247222,H526,K05,SCH-1473759,6.25E-07,M,12.53651603
1304,15700,0,H526,K06,SCH-1473759,1.56E-07,M,9.661415991
1305,21290,11.43333333,H526,K06,SCH-1473759,1.56E-07,M,9.965992758
1306,45684,35.80138889,H526,K06,SCH-1473759,1.56E-07,M,10.72950341
1307,65412,48.19972222,H526,K06,SCH-1473759,1.56E-07,M,11.08846101
1308,96677,60.98861111,H526,K06,SCH-1473759,1.56E-07,M,11.4791308
1309,155674,81.54361111,H526,K06,SCH-1473759,1.56E-07,M,11.95551936
1310,159744,92.8325,H526,K06,SCH-1473759,1.56E-07,M,11.98132781
1311,191895,109.8247222,H526,K06,SCH-1473759,1.56E-07,M,12.16470363
1312,18356,0,H526,K07,SCH-1473759,3.91E-08,M,9.817711776
1313,22164,11.43333333,H526,K07,SCH-1473759,3.91E-08,M,10.00622463
1314,47903,35.80138889,H526,K07,SCH-1473759,3.91E-08,M,10.77693341
1315,65278,48.19972222,H526,K07,SCH-1473759,3.91E-08,M,11.08641035
1316,94334,60.98861111,H526,K07,SCH-1473759,3.91E-08,M,11.45459696
1317,137567,81.54361111,H526,K07,SCH-1473759,3.91E-08,M,11.83186635
1318,233391,92.8325,H526,K07,SCH-1473759,3.91E-08,M,12.36047044
1319,234079,109.8247222,H526,K07,SCH-1473759,3.91E-08,M,12.36341394
1320,42462,0,H526,K08,SCH-1473759,9.77E-09,M,10.65636484
1321,69185,11.43333333,H526,K08,SCH-1473759,9.77E-09,M,11.14453936
1322,123940,35.80138889,H526,K08,SCH-1473759,9.77E-09,M,11.72755286
1323,164402,48.19972222,H526,K08,SCH-1473759,9.77E-09,M,12.01006993
1324,166469,60.98861111,H526,K08,SCH-1473759,9.77E-09,M,12.02256438
1325,203227,81.54361111,H526,K08,SCH-1473759,9.77E-09,M,12.22207886
1326,236542,92.8325,H526,K08,SCH-1473759,9.77E-09,M,12.37388106
1327,164695,109.8247222,H526,K08,SCH-1473759,9.77E-09,M,12.01185056
1328,18121,0,H526,K09,SCH-1473759,2.44E-09,M,9.804826766
1329,25675,11.43333333,H526,K09,SCH-1473759,2.44E-09,M,10.15327303
1330,52553,35.80138889,H526,K09,SCH-1473759,2.44E-09,M,10.86957746
1331,86795,48.19972222,H526,K09,SCH-1473759,2.44E-09,M,11.3713043
1332,93765,60.98861111,H526,K09,SCH-1473759,2.44E-09,M,11.44854693
1333,101832,81.54361111,H526,K09,SCH-1473759,2.44E-09,M,11.53107968
1334,127451,92.8325,H526,K09,SCH-1473759,2.44E-09,M,11.75548726
1335,107192,109.8247222,H526,K09,SCH-1473759,2.44E-09,M,11.5823769
1336,16624,0,H526,K10,SCH-1473759,6.10E-10,M,9.718602713
1337,15842,11.43333333,H526,K10,SCH-1473759,6.10E-10,M,9.67041992
1338,36569,35.80138889,H526,K10,SCH-1473759,6.10E-10,M,10.50695617
1339,40950,48.19972222,H526,K10,SCH-1473759,6.10E-10,M,10.62010709
1340,29853,60.98861111,H526,K10,SCH-1473759,6.10E-10,M,10.30404062
1341,23928,81.54361111,H526,K10,SCH-1473759,6.10E-10,M,10.0828046
1342,21369,92.8325,H526,K10,SCH-1473759,6.10E-10,M,9.969696553
1343,15028,109.8247222,H526,K10,SCH-1473759,6.10E-10,M,9.617670407
1344,36150,0,H526,K11,SCH-1473759,1.53E-10,M,10.49543223
1345,46267,11.43333333,H526,K11,SCH-1473759,1.53E-10,M,10.74218424
1346,32713,35.80138889,H526,K11,SCH-1473759,1.53E-10,M,10.39552783
1347,25483,48.19972222,H526,K11,SCH-1473759,1.53E-10,M,10.14576684
1348,14325,60.98861111,H526,K11,SCH-1473759,1.53E-10,M,9.569761542
1349,10524,81.54361111,H526,K11,SCH-1473759,1.53E-10,M,9.261413642
1350,4827,92.8325,H526,K11,SCH-1473759,1.53E-10,M,8.481980436
1351,1981,109.8247222,H526,K11,SCH-1473759,1.53E-10,M,7.591357047
1352,26968,0,H526,K12,SCH-1473759,0,M,10.20240626
1353,15224,11.43333333,H526,K12,SCH-1473759,0,M,9.630628409
1354,1871,35.80138889,H526,K12,SCH-1473759,0,M,7.534228326
1355,647,48.19972222,H526,K12,SCH-1473759,0,M,6.472346295
1356,2279,60.98861111,H526,K12,SCH-1473759,0,M,7.731492029
1357,1142,81.54361111,H526,K12,SCH-1473759,0,M,7.04053639
1358,1497,92.8325,H526,K12,SCH-1473759,0,M,7.311218384
1359,990,109.8247222,H526,K12,SCH-1473759,0,M,6.897704943
1360,27150,0,H526,K13,etoposide,1.00E-05,M,10.20913233
1361,13545,11.43333333,H526,K13,etoposide,1.00E-05,M,9.513772755
1362,2161,35.80138889,H526,K13,etoposide,1.00E-05,M,7.678326357
1363,1600,48.19972222,H526,K13,etoposide,1.00E-05,M,7.377758908
1364,2002,60.98861111,H526,K13,etoposide,1.00E-05,M,7.60190196
1365,872,81.54361111,H526,K13,etoposide,1.00E-05,M,6.770789424
1366,1094,92.8325,H526,K13,etoposide,1.00E-05,M,6.997595983
1367,977,109.8247222,H526,K13,etoposide,1.00E-05,M,6.884486652
1368,20046,0,H526,K14,etoposide,2.50E-06,M,9.905784912
1369,14810,11.43333333,H526,K14,etoposide,2.50E-06,M,9.603057907
1370,1589,35.80138889,H526,K14,etoposide,2.50E-06,M,7.370860167
1371,789,48.19972222,H526,K14,etoposide,2.50E-06,M,6.670766321
1372,1124,60.98861111,H526,K14,etoposide,2.50E-06,M,7.02464903
1373,1244,81.54361111,H526,K14,etoposide,2.50E-06,M,7.126087273
1374,1851,92.8325,H526,K14,etoposide,2.50E-06,M,7.523481313
1375,1248,109.8247222,H526,K14,etoposide,2.50E-06,M,7.129297549
1376,16202,0,H526,K15,etoposide,6.25E-07,M,9.69288997
1377,10471,11.43333333,H526,K15,etoposide,6.25E-07,M,9.25636481
1378,1494,35.80138889,H526,K15,etoposide,6.25E-07,M,7.309212366
1379,1549,48.19972222,H526,K15,etoposide,6.25E-07,M,7.34536484
1380,1353,60.98861111,H526,K15,etoposide,6.25E-07,M,7.210079628
1381,1225,81.54361111,H526,K15,etoposide,6.25E-07,M,7.110696123
1382,1083,92.8325,H526,K15,etoposide,6.25E-07,M,6.987490247
1383,773,109.8247222,H526,K15,etoposide,6.25E-07,M,6.650279049
1384,16419,0,H526,K16,etoposide,1.56E-07,M,9.70619448
1385,10618,11.43333333,H526,K16,etoposide,1.56E-07,M,9.270305953
1386,3416,35.80138889,H526,K16,etoposide,1.56E-07,M,8.136225555
1387,1113,48.19972222,H526,K16,etoposide,1.56E-07,M,7.014814351
1388,825,60.98861111,H526,K16,etoposide,1.56E-07,M,6.715383386
1389,994,81.54361111,H526,K16,etoposide,1.56E-07,M,6.901737207
1390,841,92.8325,H526,K16,etoposide,1.56E-07,M,6.73459166
1391,2079,109.8247222,H526,K16,etoposide,1.56E-07,M,7.639642288
1392,35339,0,H526,K17,etoposide,3.91E-08,M,10.47274245
1393,27317,11.43333333,H526,K17,etoposide,3.91E-08,M,10.2152645
1394,15735,35.80138889,H526,K17,etoposide,3.91E-08,M,9.663642809
1395,1934,48.19972222,H526,K17,etoposide,3.91E-08,M,7.567345676
1396,452,60.98861111,H526,K17,etoposide,3.91E-08,M,6.11368218
1397,1398,81.54361111,H526,K17,etoposide,3.91E-08,M,7.242797923
1398,1454,92.8325,H526,K17,etoposide,3.91E-08,M,7.282073658
1399,782,109.8247222,H526,K17,etoposide,3.91E-08,M,6.661854741
1400,27159,0,H526,K18,etoposide,9.77E-09,M,10.20946376
1401,11890,11.43333333,H526,K18,etoposide,9.77E-09,M,9.38345299
1402,1937,35.80138889,H526,K18,etoposide,9.77E-09,M,7.568895663
1403,1077,48.19972222,H526,K18,etoposide,9.77E-09,M,6.981934677
1404,1097,60.98861111,H526,K18,etoposide,9.77E-09,M,7.00033446
1405,1167,81.54361111,H526,K18,etoposide,9.77E-09,M,7.062191632
1406,587,92.8325,H526,K18,etoposide,9.77E-09,M,6.37502482
1407,1296,109.8247222,H526,K18,etoposide,9.77E-09,M,7.167037877
1408,55745,0,H526,K19,etoposide,2.44E-09,M,10.928543
1409,33895,11.43333333,H526,K19,etoposide,2.44E-09,M,10.43102279
1410,935,35.80138889,H526,K19,etoposide,2.44E-09,M,6.840546529
1411,1645,48.19972222,H526,K19,etoposide,2.44E-09,M,7.405495663
1412,1237,60.98861111,H526,K19,etoposide,2.44E-09,M,7.120444372
1413,1914,81.54361111,H526,K19,etoposide,2.44E-09,M,7.556950572
1414,1610,92.8325,H526,K19,etoposide,2.44E-09,M,7.383989458
1415,820,109.8247222,H526,K19,etoposide,2.44E-09,M,6.70930434
1416,11067,0,H526,K20,etoposide,6.10E-10,M,9.311722986
1417,6227,11.43333333,H526,K20,etoposide,6.10E-10,M,8.736649955
1418,2463,35.80138889,H526,K20,etoposide,6.10E-10,M,7.809135398
1419,798,48.19972222,H526,K20,etoposide,6.10E-10,M,6.682108597
1420,2417,60.98861111,H526,K20,etoposide,6.10E-10,M,7.790282381
1421,948,81.54361111,H526,K20,etoposide,6.10E-10,M,6.854354502
1422,1377,92.8325,H526,K20,etoposide,6.10E-10,M,7.227662499
1423,2083,109.8247222,H526,K20,etoposide,6.10E-10,M,7.641564441
1424,27714,0,H526,K21,etoposide,1.53E-10,M,10.22969298
1425,15186,11.43333333,H526,K21,etoposide,1.53E-10,M,9.62812923
1426,863,35.80138889,H526,K21,etoposide,1.53E-10,M,6.760414691
1427,910,48.19972222,H526,K21,etoposide,1.53E-10,M,6.8134446
1428,1731,60.98861111,H526,K21,etoposide,1.53E-10,M,7.456454555
1429,851,81.54361111,H526,K21,etoposide,1.53E-10,M,6.746412129
1430,1658,92.8325,H526,K21,etoposide,1.53E-10,M,7.413367336
1431,1130,109.8247222,H526,K21,etoposide,1.53E-10,M,7.029972912
1432,24749,0,H526,K22,etoposide,0,M,10.11654036
1433,7887,11.43333333,H526,K22,etoposide,0,M,8.972971113
1434,786,35.80138889,H526,K22,etoposide,0,M,6.666956792
1435,702,48.19972222,H526,K22,etoposide,0,M,6.553933404
1436,848,60.98861111,H526,K22,etoposide,0,M,6.742880636
1437,862,81.54361111,H526,K22,etoposide,0,M,6.759255271
1438,1385,92.8325,H526,K22,etoposide,0,M,7.233455419
1439,892,109.8247222,H526,K22,etoposide,0,M,6.793466133
1440,3683,0,H526,L03,SNS-314,1.00E-05,M,8.211482916
1441,6240,11.43333333,H526,L03,SNS-314,1.00E-05,M,8.738735461
1442,14257,35.80138889,H526,L03,SNS-314,1.00E-05,M,9.565003293
1443,15011,48.19972222,H526,L03,SNS-314,1.00E-05,M,9.616538545
1444,19277,60.98861111,H526,L03,SNS-314,1.00E-05,M,9.866667954
1445,26264,81.54361111,H526,L03,SNS-314,1.00E-05,M,10.17595446
1446,27826,92.8325,H526,L03,SNS-314,1.00E-05,M,10.23372611
1447,37682,109.8247222,H526,L03,SNS-314,1.00E-05,M,10.53693781
1448,3485,0,H526,L04,SNS-314,2.50E-06,M,8.156223323
1449,8456,11.43333333,H526,L04,SNS-314,2.50E-06,M,9.042631528
1450,21600,35.80138889,H526,L04,SNS-314,2.50E-06,M,9.980448594
1451,32625,48.19972222,H526,L04,SNS-314,2.50E-06,M,10.39283414
1452,47351,60.98861111,H526,L04,SNS-314,2.50E-06,M,10.76534322
1453,72013,81.54361111,H526,L04,SNS-314,2.50E-06,M,11.18460194
1454,89137,92.8325,H526,L04,SNS-314,2.50E-06,M,11.39792979
1455,126227,109.8247222,H526,L04,SNS-314,2.50E-06,M,11.74583715
1456,11354,0,H526,L05,SNS-314,6.25E-07,M,9.337325384
1457,16709,11.43333333,H526,L05,SNS-314,6.25E-07,M,9.723702775
1458,40428,35.80138889,H526,L05,SNS-314,6.25E-07,M,10.60727789
1459,57808,48.19972222,H526,L05,SNS-314,6.25E-07,M,10.96488245
1460,95446,60.98861111,H526,L05,SNS-314,6.25E-07,M,11.46631592
